"X";"COUNT";"MATH";"READ";"SCIE";"GLCM";"RCLI";"RCUN";"RCER";"RTSN";"RTML"
"585618";585618;"USA";453,9207;486,8138;473,1172; ;493,8491;490,2872;508,2037;485,1376;517,6467
"585619";585619;"USA";460,8326;482,6655;494,8514; ;471,7301;459,6269;466,757;435,2669;464,016
"585620";585620;"USA";494,3965;494,8161;504,5792; ;490,6794;513,22;507,1968;470,4291;480,0659
"585621";585621;"USA";386,109;478,76;477,3473; ;492,5822;476,9683;453,3088;456,1902;477,8376
"585622";585622;"USA";373,4668;418,6628;434,0387; ;418,9117;394,7703;373,0227;390,3374;411,9538
"585623";585623;"USA";613,8703;734,1856;700,6533; ;697,4256;711,5944;732,3305;699,213;730,2472
"585624";585624;"USA";442,1568;445,112;500,5501; ;439,4744;426,9123;443,3226;438,4272;429,7533
"585625";585625;"USA";447,7406;464,4395;435,0313; ;507,6773;460,621;443,2126;463,0897;453,4679
"585626";585626;"USA";495,7461;553,3847;573,5714; ;549,2058;556,6969;560,5517;534,1459;543,4057
"585627";585627;"USA";379,4038;434,2012;411,0108; ;452,8804;421,8633;452,8676;427,5764;437,6294
"585628";585628;"USA";495,9901;558,9575;530,7974; ;542,9412;558,7158;568,0848;556,1009;559,9047
"585629";585629;"USA";466,6355;534,0202;496,2794; ;501,7918;508,6505;508,0643;523,7597;515,3977
"585630";585630;"USA";430,5039;469,5157;457,7937; ;435,7662;447,6168;467,7729;451,3256;468,3407
"585631";585631;"USA";563,1931;620,5956;550,3198; ;587,5615;582,8383;603,2662;589,3264;595,0355
"585632";585632;"USA";513,4194;531,8944;542,4498; ;523,3511;501,3871;524,1943;504,8372;520,378
"585633";585633;"USA";479,8444;476,8515;479,7923; ;484,8955;474,419;509,3407;463,8224;490,7482
"585634";585634;"USA";554,1584;633,1132;588,262; ;577,0317;582,9616;610,9284;633,1625;642,8048
"585635";585635;"USA";334,1104;307,3313;334,4365; ;300,9748;275,7781;307,9585;264,1123;275,6312
"585636";585636;"USA";524,162;554,9875;549,3135; ;553,5597;538,134;583,1279;534,4458;556,5234
"585637";585637;"USA";434,9681;505,8427;508,157; ;499,3322;504,2165;501,9817;524,6853;523,4504
"585638";585638;"USA";509,3123;533,8272;605,3782; ;530,3825;518,5714;528,2562;515,5255;543,5387
"585639";585639;"USA";441,1752;461,6659;492,9074; ;452,5666;420,5193;471,6411;429,3016;460,609
"585640";585640;"USA";411,6398;440,061;441,509; ;442,4108;442,045;404,7728;426,7637;445,6148
"585641";585641;"USA";452,5664;400,9352;434,9615; ;481,4197;383,547;406,5841;396,354;399,8944
"585642";585642;"USA";478,8157;543,2784;512,3384; ;535,6447;533,1789;589,0559;585,0042;563,6954
"585643";585643;"USA";359,6495;446,606;409,6274; ;467,4427;433,0294;417,0116;434,1916;440,3238
"585644";585644;"USA";367,7672;383,5439;409,6227; ;356,5133;352,9151;343,0673;357,7156;350,2879
"585645";585645;"USA";482,8129;508,5443;555,0207; ;500,4971;482,9462;512,8188;499,1025;501,0242
"585646";585646;"USA";564,8222;638,3779;625,9201; ;634,3591;604,8318;609,1138;628,8054;637,4944
"585647";585647;"USA";556,5311;669,3295;604,3511; ;655,4494;663,9835;679,362;669,4821;693,5462
"585648";585648;"USA";430,4444;468,8367;460,7409; ;474,7863;449,4065;404,7324;460,8409;477,6564
"585649";585649;"USA";414,0476;445,9195;401,393; ;462,6585;453,3954;440,3178;479,8542;477,1743
"585650";585650;"USA";523,4537;558,0618;552,6245; ;521,9712;536,1713;539,8347;566,3813;543,1585
"585651";585651;"USA";442,8563;455,862;475,4842; ;447,4672;439,8486;461,0464;440,8277;471,5293
"585652";585652;"USA";456,7798;511,8511;496,5056; ;530,7461;506,2914;518,1096;500,0636;511,4138
"585653";585653;"USA";530,1034;558,7646;552,4542; ;570,9054;556,4995;551,9043;551,7446;545,4186
"585654";585654;"USA";531,723;523,9819;561,4763; ;514,7558;518,3162;542,3345;518,8859;518,1119
"585655";585655;"USA";475,2382;452,8496;480,8434; ;452,7688;444,1125;442,1362;430,8692;446,9185
"585656";585656;"USA";539,0471;526,0198;520,5729; ;561,9173;518,5511;526,2939;552,7214;536,7372
"585657";585657;"USA";467,8001;447,7692;455,5446; ;459,3553;437,4925;481,6473;463,6003;446,168
"585658";585658;"USA";439,6557;479,4794;481,4805; ;482,688;467,3982;495,7505;464,0787;494,2626
"585659";585659;"USA";562,9275;568,5759;561,9365; ;590,7722;562,0007;599,7884;580,3505;560,9794
"585660";585660;"USA";449,1443;527,064;481,9835; ;536,8954;535,7189;502,7644;526,6023;527,8188
"585661";585661;"USA";264,4195;344,594;324,5049; ;358,0922;336,3671;315,879;331,407;322,2742
"585662";585662;"USA";535,7216;505,6519;513,5854; ;485,092;484,5263;517,7293;508,1091;490,8301
"585663";585663;"USA";511,5517;471,7732;516,8698; ;467,6899;465,3345;476,6354;482,0518;464,6624
"585664";585664;"USA";389,7695;493,5505;408,7041; ;481,8641;470,3629;493,4562;478,6309;484,0897
"585665";585665;"USA";468,5097;527,5854;490,5048; ;537,181;505,8555;509,7259;499,3449;483,5627
"585666";585666;"USA";439,9191;443,2097;418,0411; ;445,356;442,6026;419,7457;421,4528;433,4214
"585667";585667;"USA";530,01;524,4143;532,0116; ;502,372;473,6015;487,3984;499,0575;495,1719
"585668";585668;"USA";384,5343;430,6046;436,6804; ;494,7473;476,5435;445,5844;488,1859;478,4756
"585669";585669;"USA";416,4905;449,3506;451,7862; ;487,6882;459,4325;480,1723;471,7295;461,3912
"585670";585670;"USA";387,2255;441,6837;422,6249; ;443,0815;459,6492;463,2889;432,0294;455,1744
"585671";585671;"USA";358,3099;363,8969;347,347; ;336,813;341,9377;363,4704;341,0451;355,5416
"585672";585672;"USA";362,3446;387,2377;407,0606; ;389,9744;371,6246;384,999;376,4657;395,1629
"585673";585673;"USA";347,9297;297,1196;337,2122; ;261,8498;249,6245;258,3825;260,9191;252,5042
"585674";585674;"USA";491,092;529,3864;502,2638; ;511,4829;504,5341;506,9484;532,5832;538,2952
"585675";585675;"USA";604,3375;742,1212;696,4486; ;703,9934;726,5652;743,5345;760,7124;746,2266
"585676";585676;"USA";447,604;414,1791;459,8136; ;411,8451;393,0876;411,2203;394,1943;398,2021
"585677";585677;"USA";452,9761;503,5491;497,607; ;518,8597;503,2399;505,2323;507,3123;470,2079
"585678";585678;"USA";637,7454;642,0542;671,8177; ;600,7569;651,7691;639,9774;637,6399;668,8564
"585679";585679;"USA";401,2527;336,9746;354,3933; ;340,6743;308,9311;321,2779;312,3378;323,193
"585680";585680;"USA";532,9664;563,421;546,54; ;556,806;570,0307;586,9714;565,3533;574,7122
"585681";585681;"USA";555,2674;590,9779;570,7944; ;592,0306;609,3376;587,5622;603,5306;582,8837
"585682";585682;"USA";387,1816;459,5852;450,5995; ;494,0465;441,2785;433,8243;456,9435;442,471
"585683";585683;"USA";399,0637;414,6216;395,2664; ;458,4329;392,8734;417,3123;403,9074;414,6333
"585684";585684;"USA";401,2433;340,2316;356,5373; ;336,9768;329,3193;314,3201;323,1152;333,9661
"585685";585685;"USA";491,8857;543,2329;471,9287; ;530,6687;504,4881;543,6749;533,6201;536,6212
"585686";585686;"USA";333,098;297,9273;278,3756; ;284,4604;308,6524;306,5854;319,6408;304,0668
"585687";585687;"USA";422,6349;426,6355;441,4485; ;435,8361;408,5344;455,6577;422,0151;429,8614
"585688";585688;"USA";413,6463;500,4563;456,2187; ;490,7534;505,9038;491,6545;490,8282;489,3863
"585689";585689;"USA";516,2665;593,9644;546,722; ;602,8237;572,3057;601,4758;588,2838;597,2607
"585690";585690;"USA";567,1483;565,9384;543,5768; ;560,2908;559,6442;570,9441;576,1017;581,6241
"585691";585691;"USA";366,2529;366,9991;381,702; ;396,8963;377,5585;387,6168;385,5891;384,1881
"585692";585692;"USA";485,3365;470,9511;471,3708; ;464,8336;438,6036;463,4724;464,4929;471,9573
"585693";585693;"USA";399,5551;443,2928;402,4718; ;438,1067;441,638;460,9564;438,3023;440,3968
"585694";585694;"USA";364,4039;327,6207;308,9342; ;293,9389;310,9118;362,7818;301,8434;302,4376
"585695";585695;"USA";331,5545;370,1219;316,7669; ;419,0675;340,815;368,7223;329,3222;352,2118
"585696";585696;"USA";434,8586;447,7632;505,7341; ;396,9006;437,4444;437,0865;421,6476;439,422
"585697";585697;"USA";464,6442;487,3086;509,8753; ;503,8444;510,5433;465,6403;511,6102;486,6842
"585698";585698;"USA";485,0427;517,2536;539,923; ;533,1805;508,6023;497,4067;509,1441;526,0062
"585699";585699;"USA";392,8913;360,4327;426,1126; ;372,6396;349,4566;367,4701;352,8726;360,2952
"585700";585700;"USA";413,2249;486,9024;412,3984; ;521,3045;481,5908;480,2543;473,5781;472,4567
"585701";585701;"USA";549,2949;590,0294;556,7155; ;593,3442;599,8823;620,1534;594,8185;581,9787
"585702";585702;"USA";413,9557;454,5649;466,2614; ;444,0156;428,8038;426,9292;449,897;440,8446
"585703";585703;"USA";503,6434;519,3153;501,2844; ;504,5601;511,2447;543,2787;508,2534;528,7551
"585704";585704;"USA";526,8123;600,4418;558,6002; ;626,7948;622,189;628,8677;580,501;622,2748
"585705";585705;"USA";587,6372;573,2841;565,5342; ;536,2772;553,5769;572,4397;571,6704;578,3943
"585706";585706;"USA";356,7289;314,2785;353,6467; ;292,1857;298,7749;349,5357;303,6046;324,9183
"585707";585707;"USA";634,3547;682,0471;618,1542; ;674,314;676,0508;702,6165;666,934;661,5632
"585708";585708;"USA";587,4981;604,2346;606,4033; ;607,6606;604,5863;618,9992;599,8944;613,4329
"585709";585709;"USA";597,1577;496,1897;518,4967; ;473,8706;467,8209;493,2123;502,8896;476,0081
"585710";585710;"USA";404,879;474,7149;444,3847; ;520,408;488,9113;478,8567;485,3022;489,5483
"585711";585711;"USA";481,4155;604,2539;506,451; ;533,9192;624,7472;564,0905;585,5365;577,2011
"585712";585712;"USA";503,9673;546,392;530,2236; ;575,9594;548,2659;582,6903;563,5528;588,4219
"585713";585713;"USA";367,1122;399,2835;444,0205; ;355,9403;378,4097;383,1998;363,7904;365,2633
"585714";585714;"USA";401,3419;408,7672;405,2782; ;397,5066;402,2666;417,8071;386,4706;407,3272
"585715";585715;"USA";495,2403;572,9032;610,7416; ;559,0765;540,9071;553,6471;556,0366;570,9792
"585716";585716;"USA";597,2264;616,5281;610,094; ;607,1459;578,1965;632,5484;597,144;618,144
"585717";585717;"USA";459,8722;370,5134;402,6639; ;369,7353;392,8581;402,3081;396,3738;406,3946
"585718";585718;"USA";364,546;337,3773;324,4913; ;363,9805;368,6414;385,0121;360,8993;368,6735
"585719";585719;"USA";345,7601;316,3337;359,4429; ;320,9184;312,9558;313,8827;295,2435;321,2763
"585720";585720;"USA";354,1296;308,5048;410,095; ;339,3491;332,7558;350,0598;352,6008;352,626
"585721";585721;"USA";307,6788;255,0163;259,9018; ;249,8826;270,0211;295,1192;302,6593;297,6606
"585722";585722;"USA";452,397;441,8291;459,8634; ;420,562;423,0034;440,3444;456,9218;462,4087
"585723";585723;"USA";448,8982;426,6081;433,4228; ;423,2439;420,0435;403,0205;440,6973;410,2081
"585724";585724;"USA";505,3999;493,8297;535,0589; ;485,8423;509,7377;475,4867;484,3802;487,0337
"585725";585725;"USA";505,7743;499,4346;538,8253; ;507,7455;504,1028;525,0834;517,8959;496,467
"585726";585726;"USA";456,3152;434,2779;519,0525; ;441,437;420,964;442,8702;429,3861;429,4985
"585727";585727;"USA";432,8609;511,7192;489,9199; ;514,5254;508,4757;549,1721;493,833;482,4324
"585728";585728;"USA";427,1114;398,3993;408,1434; ;406,6214;398,7795;406,9459;422,5634;408,189
"585729";585729;"USA";348,3039;283,7802;323,7013; ;274,5192;275,8025;254,8671;278,936;275,6457
"585730";585730;"USA";550,5152;622,5376;558,3349; ;617,5888;572,8616;631,086;604,3266;615,1848
"585731";585731;"USA";412,7613;456,078;466,0262; ;454,178;455,8138;469,4168;451,5708;486,6192
"585732";585732;"USA";446,5417;403,2342;435,8879; ;407,2499;413,4869;366,2461;425,5634;392,5403
"585733";585733;"USA";497,6707;536,3589;525,7761; ;540,6975;537,4854;544,8743;540,0936;544,7006
"585734";585734;"USA";389,4088;400,9494;429,1782; ;399,0367;344,1055;377,7078;379,7406;385,952
"585735";585735;"USA";373,1827;294,55;355,1595; ;314,4873;304,3531;322,5338;311,9342;323,4688
"585736";585736;"USA";386,3324;441,4825;488,2566; ;421,8552;430,8244;399,1982;426,921;408,869
"585737";585737;"USA";557,2284;634,4949;640,1914; ;586,7624;618,0115;628,6891;602,7833;628,85
"585738";585738;"USA";485,0167;563,6177;483,0895; ;546,3809;552,0679;562,6942;547,124;536,2855
"585739";585739;"USA";500,7161;507,2851;506,5816; ;516,9636;476,4956;500,082;508,5001;497,7797
"585740";585740;"USA";369,0291;447,9218;420,3651; ;450,5942;434,5657;442,7257;430,7568;445,036
"585741";585741;"USA";415,7499;468,8481;434,2217; ;494,1947;475,7387;453,4427;475,9712;472,3291
"585742";585742;"USA";445,6217;432,6555;468,5484; ;419,6119;424,0476;440,8311;427,7156;424,6384
"585743";585743;"USA";468,6638;491,8713;508,6124; ;511,9619;475,2017;495,728;480,5287;510,2731
"585744";585744;"USA";632,7646;668,9995;655,0668; ;653,9494;652,595;699,2718;666,7781;671,3973
"585745";585745;"USA";514,3896;554,9781;558,3174; ;538,8389;545,5879;563,5261;544,5613;554,5358
"585746";585746;"USA";428,5988;399,8577;468,2159; ;458,0287;386,5699;383,9551;384,5516;416,9379
"585747";585747;"USA";513,2398;579,3584;571,9231; ;596,6116;587,5688;572,6752;593,2775;606,9668
"585748";585748;"USA";404,942;423,1865;406,9831; ;364,7996;434,9238;413,4331;389,5718;395,5037
"585749";585749;"USA";417,5733;469,4603;491,5022; ;465,6536;479,029;495,8323;471,3633;481,6836
"585750";585750;"USA";420,6801;441,1496;469,0575; ;499,296;452,0113;503,5942;472,0704;481,3723
"585751";585751;"USA";309,6599;252,6892;299,4654; ;208,9367;287,5124;263,776;304,8798;264,7097
"585752";585752;"USA";326,6563;332,9809;285,2922; ;343,2079;342,7931;351,77;349,2997;366,1161
"585753";585753;"USA";537,6459;556,6839;626,7372; ;549,652;564,2528;568,3267;557,4377;554,2345
"585754";585754;"USA";600,2491;624,5797;646,4964; ;645,6974;647,8046;651,0508;651,0271;660,5102
"585755";585755;"USA";344,7613;366,1898;381,5516; ;329,2495;316,0051;290,6467;310,4911;290,6579
"585756";585756;"USA";425,5998;467,3412;440,106; ;448,1549;461,0637;505,3639;463,5129;493,314
"585757";585757;"USA";501,6575;592,6142;557,8634; ;596,56;594,2231;619,4804;582,0957;581,6666
"585758";585758;"USA";441,5453;481,7696;482,7334; ;484,8076;479,6384;490,9864;476,5884;486,0031
"585759";585759;"USA";408,0048;428,3404;430,783; ;427,4947;392,8827;420,2098;408,9697;427,2056
"585760";585760;"USA";504,7801;535,1094;584,2277; ;521,3749;530,668;516,4336;541,9946;529,9456
"585761";585761;"USA";384,5182;343,2712;398,6298; ;371,8795;362,0652;354,6306;390,4176;353,3042
"585762";585762;"USA";371,3663;408,7518;429,6444; ;381,2255;392,3321;365,7991;384,089;389,6448
"585763";585763;"USA";572,7422;567,1605;556,804; ;553,1435;571,4043;574,1754;586,6096;549,6758
"585764";585764;"USA";427,446;406,6916;456,1963; ;391,5133;413,026;432,7063;406,7244;410,4704
"585765";585765;"USA";541,884;620,5387;583,243; ;606,9024;612,8793;622,9653;600,3097;636,0656
"585766";585766;"USA";272,2269;251,3676;264,9952; ;293,3245;281,608;259,4358;296,6387;270,9978
"585767";585767;"USA";473,5811;487,9498;477,1798; ;487,5148;498,198;484,6035;476,669;474,9943
"585768";585768;"USA";396,7576;467,3507;454,6661; ;473,4438;472,3243;482,6913;473,996;478,6622
"585769";585769;"USA";296,2383;288,3756;367,7643; ;315,7699;315,9352;332,452;307,7702;316,3562
"585770";585770;"USA";489,7678;522,4986;490,9199; ;509,9973;529,9669;521,782;533,8473;506,7475
"585771";585771;"USA";454,206;355,5284;443,3042; ;376,7724;383,8428;380,9053;386,6979;374,0687
"585772";585772;"USA";628,1047;670,7936;621,8281; ;656,4779;689,0604;691,9461;688,1404;682,8552
"585773";585773;"USA";526,399;523,6524;509,0509; ;523,1252;531,0411;545,0782;519,6628;547,5281
"585774";585774;"USA";562,2572;597,7298;633,496; ;607,6816;599,6624;617,4845;601,6207;634,8874
"585775";585775;"USA";422,5604;495,2369;517,3502; ;452,3876;489,0073;468,4187;487,9719;489,2536
"585776";585776;"USA";415,2703;441,921;429,8206; ;449,7198;424,0351;415,9124;435,4975;423,1402
"585777";585777;"USA";655,499;715,0384;680,3366; ;697,9579;721,7781;785,0132;728,6397;726,9436
"585778";585778;"USA";513,8666;559,1177;507,2184; ;510,6215;543,205;589,6404;557,9296;544,3218
"585779";585779;"USA";587,3722;660,6217;615,2403; ;616,9753;634,3558;660,7979;666,1402;663,9937
"585780";585780;"USA";430,2892;436,856;427,7196; ;418,1765;435,4551;442,5435;428,6153;427,9136
"585781";585781;"USA";402,2999;413,5512;456,6154; ;438,3226;399,1663;406,3872;358,8855;446,6898
"585782";585782;"USA";587,6041;645,6741;638,0033; ;664,0529;665,7127;670,4628;662,5696;664,8584
"585783";585783;"USA";621,7497;617,9463;599,5602; ;575,7793;620,0392;625,1127;601,2415;586,7806
"585784";585784;"USA";431,6973;396,9506;431,879; ;482,3987;413,7128;417,8282;426,2994;421,0308
"585785";585785;"USA";434,5475;416,5784;482,2627; ;384,9173;440,5955;453,1786;423,3401;415,7685
"585786";585786;"USA";365,6719;387,2556;380,2833; ;386,7495;381,4681;383,4289;400,8796;362,0589
"585787";585787;"USA";506,1579;530,2109;521,8814; ;531,7116;531,1153;547,6838;524,1485;546,8802
"585788";585788;"USA";358,8716;409,7715;407,1328; ;422,8384;395,1075;385,2373;381,4955;409,0967
"585789";585789;"USA";354,863;374,3484;366,027; ;414,4804;402,9813;358,947;394,6737;363,0513
"585790";585790;"USA";408,7908;502,4073;493,8606; ;455,8397;504,062;501,069;474,2518;490,072
"585791";585791;"USA";437,637;468,8466;441,1663; ;480,2966;435,5312;474,4902;451,5537;460,7816
"585792";585792;"USA";416,6994;412,3315;394,7001; ;377,4541;394,2573;375,3735;391,2461;377,9922
"585793";585793;"USA";443,5789;533,834;484,7142; ;552,9656;555,9566;562,5298;535,6297;552,6404
"585794";585794;"USA";660,0189;716,6733;649,7048; ;685,9425;721,8199;722,4704;697,6675;712,6638
"585795";585795;"USA";511,0858;507,1404;556,1642; ;502,6371;511,5899;516,9307;513,0883;542,0725
"585796";585796;"USA";482,7873;561,2017;535,8733; ;554,6531;567,8593;584,679;569,4464;570,9749
"585797";585797;"USA";399,2516;392,4107;439,9103; ;386,5622;407,7305;459,0997;394,7842;410,609
"585798";585798;"USA";598,1027;636,4377;630,9825; ;639,7804;620,5569;624,3827;610,6179;630,5677
"585799";585799;"USA";337,217;438,6717;362,7331; ;430,1627;451,6654;456,5556;419,3993;459,1485
"585800";585800;"USA";409,3731;435,6972;385,2953; ;405,1068;443,5427;409,9946;443,4664;409,9333
"585801";585801;"USA";605,507;646,1105;652,5248; ;649,1881;646,8162;680,0753;666,5896;667,7642
"585802";585802;"USA";494,7651;549,3179;534,4944; ;566,6236;553,4742;531,9868;562,2556;563,3938
"585803";585803;"USA";387,6946;431,2623;422,3949; ;454,4965;398,8432;484,7231;455,2016;455,0644
"585804";585804;"USA";456,3882;457,9472;421,8348; ;448,5841;447,3752;480,9823;462,3265;456,4686
"585805";585805;"USA";386,1945;464,7834;446,4666; ;435,547;452,6352;473,7899;458,0904;467,548
"585806";585806;"USA";445,5021;504,14;443,7791; ;485,9812;487,4199;485,2832;480,8609;489,7647
"585807";585807;"USA";615,3713;603,7079;598,3039; ;653,0184;623,292;643,9621;605,866;636,4005
"585808";585808;"USA";371,985;444,7751;415,7669; ;463,27;468,6509;458,0042;478,6425;458,0508
"585809";585809;"USA";668,3169;703,9745;673,5832; ;687,8694;684,8519;693,5112;670,6357;689,296
"585810";585810;"USA";466,2534;564,8562;561,9424; ;574,968;566,8927;564,3223;570,5316;570,0258
"585811";585811;"USA";372,5856;401,1231;432,2137; ;417,8481;409,9595;409,0597;414,4517;393,5934
"585812";585812;"USA";617,9279;651,6255;673,5127; ;608,3162;643,8045;657,3732;667,9883;638,258
"585813";585813;"USA";449,1783;485,4915;438,0594; ;503,3252;490,6427;506,3693;480,7204;494,877
"585814";585814;"USA";454,0958;491,6925;412,729; ;523,2151;476,7672;500,1135;482,6852;492,269
"585815";585815;"USA";377,1071;418,8787;417,3327; ;404,9347;424,4232;415,1669;397,8399;418,1519
"585816";585816;"USA";512,3557;602,2113;633,0112; ;582,4863;593,6184;582,3757;593,8677;605,4072
"585817";585817;"USA";361,2183;328,344;345,6095; ;328,0062;307,4313;292,098;296,8555;331,0149
"585818";585818;"USA";416,7588;396,2411;398,6714; ;384,1232;350,1716;348,6296;385,6226;393,8332
"585819";585819;"USA";559,5537;567,9182;553,7033; ;571,6623;589,2491;595,0564;587,801;594,3604
"585820";585820;"USA";410,3671;490,922;442,25; ;503,8654;498,8235;479,6717;508,3238;473,0126
"585821";585821;"USA";580,652;588,6436;541,6198; ;562,8417;574,0981;547,5883;594,9309;567,5966
"585822";585822;"USA";587,5763;609,5021;578,2806; ;629,7351;614,9225;647,9175;618,6854;601,3072
"585823";585823;"USA";360,9535;382,7551;427,1595; ;332,7908;359,5056;388,4399;342,5673;344,8942
"585824";585824;"USA";538,8137;532,6262;524,0021; ;516,788;522,6136;531,5694;556,9767;513,987
"585825";585825;"USA";489,2219;505,658;521,7234; ;504,7253;474,8708;491,5271;504,8654;484,803
"585826";585826;"USA";436,6789;511,2452;490,7142; ;477,2745;499,27;520,7177;480,3611;528,1086
"585827";585827;"USA";380,8505;257,2671;355,3909; ;307,2916;291,3999;354,5735;350,9541;310,907
"585828";585828;"USA";495,6647;483,3359;492,7364; ;466,9321;491,6574;501,7072;504,2245;479,3294
"585829";585829;"USA";533,456;553,2742;517,9155; ;607,602;536,6046;557,8523;510,4034;558,8818
"585830";585830;"USA";478,0229;461,7644;474,3536; ;425,4137;464,3506;454,4888;471,2008;487,3894
"585831";585831;"USA";557,0867;574,3777;576,4747; ;555,4298;567,8208;540,6557;582,5994;584,4888
"585832";585832;"USA";622,1573;701,8352;702,4444; ;701,0301;703,6661;695,7631;707,1463;693,2925
"585833";585833;"USA";603,397;672,5107;648,0179; ;653,2011;681,1219;670,9289;676,7148;665,5771
"585834";585834;"USA";302,4059;391,9856;366,6413; ;362,5017;349,9732;357,6185;377,7167;373,3039
"585835";585835;"USA";475,4874;543,2758;491,6685; ;553,8941;543,2793;527,8823;524,974;541,6968
"585836";585836;"USA";433,0394;518,3082;480,0978; ;516,7777;508,1474;523,5992;511,188;509,1881
"585837";585837;"USA";434,7919;496,889;466,8587; ;501,5371;490,1952;511,5525;507,7145;505,962
"585838";585838;"USA";522,7446;595,3277;541,2137; ;613,6401;578,3739;615,9573;570,5297;592,6283
"585839";585839;"USA";516,7421;578,476;555,1772; ;604,8092;581,5074;596,751;591,5525;601,6491
"585840";585840;"USA";289,4964;356,402;381,1677; ;359,0213;369,8909;323,7072;338,2288;324,6513
"585841";585841;"USA";457,2598;540,4054;535,0943; ;518,9715;513,4056;518,6617;510,367;518,3849
"585842";585842;"USA";443,0054;470,3334;425,8591; ;463,5929;454,0449;464,5971;441,2082;459,2193
"585843";585843;"USA";400,3772;532,6171;467,3666; ;507,7605;518,1799;536,3107;499,9167;516,8753
"585844";585844;"USA";492,7618;557,804;550,7689; ;529,9266;542,637;551,1226;524,5889;558,5326
"585845";585845;"USA";584,597;598,8669;598,9535; ;584,7794;591,3869;661,1383;592,472;605,1292
"585846";585846;"USA";515,824;544,2422;519,4097; ;544,082;561,8379;590,5739;550,628;562,9973
"585847";585847;"USA";573,9039;615,2501;600,5878; ;586,9219;581,6461;607,8813;600,4419;604,957
"585848";585848;"USA";564,8785;589,3871;569,8691; ;582,9406;608,4647;609,8265;604,2976;588,2934
"585849";585849;"USA";299,2211;276,3141;334,7337; ;265,6715;273,4232;270,5775;259,3011;273,89
"585850";585850;"USA";589,1708;608,6052;620,9434; ;582,3457;587,3674;633,6626;595,6026;594,3796
"585851";585851;"USA";445,0435;490,6662;480,0954; ;489,4218;488,7198;466,4628;479,25;482,7904
"585852";585852;"USA";554,7312;560,3267;557,0498; ;551,8077;562,4934;576,5576;555,7657;543,939
"585853";585853;"USA";357,9091;399,9852;403,687; ;410,6893;377,3155;402,092;398,035;391,8331
"585854";585854;"USA";434,9469;440,8012;406,8342; ;448,0019;443,9824;445,9792;430,1046;416,0217
"585855";585855;"USA";461,6685;518,2277;485,5593; ;530,6236;520,0698;521,6104;517,5784;519,2355
"585856";585856;"USA";500,5993;593,8697;523,3791; ;600,5015;595,971;607,6648;589,9996;602,0442
"585857";585857;"USA";675,4266;667,9546;655,7434; ;657,0104;688,6968;710,1124;684,0358;697,4022
"585858";585858;"USA";547,8911;534,8845;544,7051; ;550,0987;548,6044;577,5633;551,8975;550,3202
"585859";585859;"USA";409,7256;444,5261;467,7399; ;445,0143;419,2206;447,1574;453,7896;398,7269
"585860";585860;"USA";441,5089;520,105;498,3845; ;526,9336;493,9883;533,5351;502,8525;539,6575
"585861";585861;"USA";562,2749;623,7799;564,2655; ;609,2675;627,2974;622,0383;630,1953;618,7398
"585862";585862;"USA";391,4215;486,3012;472,4663; ;469,0748;490,2209;495,6012;499,1698;464,7837
"585863";585863;"USA";330,4998;387,8077;262,6881; ;368,9843;356,1497;341,4164;352,6158;359,2348
"585864";585864;"USA";514,6718;617,643;538,1099; ;597,6661;608,7679;608,0447;607,2642;613,9344
"585865";585865;"USA";499,6799;498,0114;506,5059; ;508,3818;512,555;506,5719;498,7952;508,2533
"585866";585866;"USA";427,4397;419,1723;393,9494; ;403,1984;408,8443;403,4483;413,6605;417,4465
"585867";585867;"USA";378,7649;389,532;366,44; ;356,5198;393,8891;349,4221;413,1397;369,1034
"585868";585868;"USA";521,7875;491,3728;500,6021; ;518,6488;452,3769;511,2871;468,6384;509,8567
"585869";585869;"USA";567,1615;630,7783;607,5088; ;627,8494;640,7;618,8828;648,5034;640,2005
"585870";585870;"USA";629,1718;684,1329;687,7729; ;682,7554;668,0121;690,7521;690,0068;691,9554
"585871";585871;"USA";408,1963;421,6044;424,9729; ;454,3942;453,6834;430,8985;456,6503;433,7931
"585872";585872;"USA";459,5677;560,9257;532,2863; ;579,0621;558,2406;548,5165;552,1457;546,4007
"585873";585873;"USA";420,4566;528,5084;471,0309; ;502,6071;517,5327;511,9376;503,4284;536,6179
"585874";585874;"USA";558,7183;618,9399;559,2374; ;610,7849;618,117;611,8361;603,686;600,2491
"585875";585875;"USA";388,9957;421,2319;463,3074; ;432,1429;415,7699;391,8109;430,8442;433,2492
"585876";585876;"USA";483,002;483,0732;507,6784; ;467,1299;492,5276;534,8095;497,1543;523,9072
"585877";585877;"USA";451,1607;476,5546;454,3843; ;478,9991;485,2518;496,5358;484,3615;467,6898
"585878";585878;"USA";326,5735;334,791;294,6006; ;334,0078;358,875;318,2837;342,7728;331,5719
"585879";585879;"USA";585,0344;583,4039;577,441; ;610,6529;600,481;621,1395;586,5135;595,3191
"585880";585880;"USA";378,319;316,8843;384,4924; ;284,3336;277,2287;312,2324;271,2222;288,6613
"585881";585881;"USA";518,1226;543,1421;478,8582; ;548,0218;557,1638;573,2948;555,4321;555,3021
"585882";585882;"USA";271,7205;214,1504;268,2984; ;197,1262;228,5885;247,9484;207,2914;249,1345
"585883";585883;"USA";290,6726;309,5771;376,0692; ;305,9912;280,2243;308,5097;296,9505;285,769
