"id","estimation_ges","classe_estimation_ges"
11204829,0,"N"
11204874,4.56,"B"
11204903,0,"N"
11204914,0,"N"
11204943,0,"N"
11205030,0,"N"
11205052,0,"N"
11205056,8,"B"
11205063,0,"N"
11205064,55.18,"E"
11205104,29,"C"
11205110,0,"N"
11205124,7,"B"
11205134,0,"A"
11205177,4.45,"A"
11205186,10.42,"B"
11205191,0,"N"
11205250,65,"E"
11205261,0,"N"
11205358,5,"B"
11205368,0,"N"
11205386,0,"N"
11205402,19,"C"
11205405,24,"C"
11205414,0,"N"
11205429,0,"N"
11205442,0,"N"
11205507,10.63,"B"
11205509,0,"N"
11205592,39.96,"D"
11205594,2.11,"A"
11205664,2,"A"
11205730,15,"C"
11205753,11,"C"
11205768,0,"N"
11205779,0,"N"
11205802,13.03,"C"
11205809,4,"B"
11205814,0,"N"
11205817,0,"N"
11205873,0,"N"
11205877,0,"N"
11205892,0,"N"
11205920,0,"N"
11205926,3.63,"A"
11205952,0,"N"
11205978,0,"N"
11205998,8.4,"B"
11206017,12,"C"
11206025,0,"N"
11206038,0,"N"
11206067,21,"C"
11206075,0,"N"
11206081,0,"N"
11206112,23,"C"
11206120,0,"N"
11206141,8.01,"B"
11206160,0,"N"
11206161,0,"A"
11206165,0,"N"
11206181,0,"N"
11206182,0,"N"
11206217,13.38,"C"
11206256,122,"G"
11206260,0,"N"
11206266,0,"N"
11206385,0,"N"
11206395,34.96,"D"
11206434,0,"N"
11206443,0,"N"
11206446,59,"E"
11206450,15,"C"
11206452,0,"N"
11206475,0,"N"
11206534,0,"N"
11206581,16.1,"C"
11206607,0,"N"
11206616,1,"A"
11206621,2,"A"
11206645,3,"A"
11206680,0,"N"
11206687,0,"A"
11206688,12.29,"C"
11206689,0,"A"
11206690,9.99,"B"
11206691,6.66,"B"
11206693,0,"A"
11206697,0,"N"
11206699,0,"A"
11206702,12.29,"C"
11206703,0,"A"
11206705,6.66,"B"
11206706,9.99,"B"
11206707,0,"A"
11206709,0,"A"
11206732,20,"C"
11206738,0,"N"
11206755,0,"N"
11206776,52,"E"
11206785,0,"N"
11206853,0,"N"
11206872,0,"N"
11206938,0,"N"
11206947,3,"A"
11206956,0,"N"
11207020,24,"C"
11207048,0,"N"
11207100,37,"D"
11207154,0,"N"
11207173,67,"E"
11207176,0,"N"
11207180,0,"N"
11207182,40,"D"
11207199,0,"N"
11207201,5,"A"
11207212,0,"N"
11207215,0,"N"
11207218,0,"N"
11207220,0,"N"
11207238,0,"N"
11207242,0,"N"
11207266,5,"B"
11207278,0,"N"
11207292,0,"N"
11207305,0,"N"
11207313,0,"N"
11207316,9.98,"B"
11207327,52,"E"
11207350,0,"N"
11207379,9,"B"
11207386,0,"N"
11207387,96.85,"E"
11207420,0,"N"
11207449,39.43,"D"
11207553,14.85,"C"
11207585,8,"B"
11207589,6,"B"
11207607,0,"N"
11207663,0,"N"
11207669,0,"N"
11207689,0,"N"
11207728,15.75,"C"
11207774,0,"N"
11207819,0,"N"
11207833,58,"F"
11207858,12,"C"
11207862,0,"N"
11207882,0,"N"
11207907,23,"C"
11207972,0,"N"
11207984,0,"N"
11207985,4.48,"B"
11208025,0,"N"
11208040,0,"N"
11208041,0,"N"
11208093,0,"N"
11208109,32.79,"D"
11208113,0,"N"
11208169,0,"N"
11208183,0,"N"
11208195,0,"N"
11208204,0,"N"
11208218,123,"G"
11208241,0,"A"
11208246,15,"C"
11208251,5.44,"B"
11208263,9,"A"
11208288,0,"N"
11208295,64,"E"
11208321,35.13,"D"
11208338,6.53,"B"
11208353,18,"C"
11208373,1.05,"A"
11208388,9,"B"
11208416,0,"N"
11208418,106,"G"
11208435,0,"N"
11208496,3,"A"
11208519,3,"A"
11208531,9,"B"
11208548,32,"D"
11208558,0,"N"
11208562,14,"B"
11208605,0,"N"
11208611,11,"C"
11208614,0,"N"
11208625,75,"E"
11208641,0,"N"
11208651,0,"N"
11208661,0,"N"
11208679,17.88,"C"
11208704,0,"N"
11208722,0,"N"
11208726,19,"C"
11208754,0,"N"
11208755,30.21,"D"
11208768,0,"N"
11208797,16,"C"
11208817,0,"N"
11208971,0,"N"
11209038,14,"B"
11209040,1.07,"A"
11209086,0,"N"
11209092,0,"N"
11209106,0,"N"
11209111,5,"A"
11209115,9,"B"
11209139,0,"N"
11209210,0,"N"
11209211,0,"N"
11209214,25,"C"
11209216,0,"N"
11209236,0,"N"
11209237,0,"N"
11209242,1.46,"N"
11209243,0,"N"
11209330,49.68,"E"
11209333,6.22,"B"
11209360,16.62,"C"
11209427,0,"N"
11209500,0,"N"
11209501,4,"A"
11209506,0,"N"
11209545,10.07,"B"
11209555,0,"N"
11209568,13,"B"
11209572,0,"N"
11209573,24,"C"
11209577,0,"N"
11209623,103,"G"
11209629,0,"A"
11209633,9.64,"B"
11209643,0,"N"
11209653,0,"N"
11209709,0,"N"
11209712,35,"D"
11209775,12,"C"
11209821,0,"N"
11209874,0,"N"
11209919,0,"N"
11209928,0,"N"
11209940,0,"N"
11209971,0,"N"
11209986,4,"B"
11209994,0,"N"
11210011,5,"B"
11210014,0,"N"
11210028,9.85,"B"
11210055,0,"N"
11210080,8,"B"
11210086,0,"N"
11210097,0,"N"
11210109,0,"N"
11210138,0,"N"
11210202,28,"C"
11210236,0,"N"
11210256,0,"N"
11210263,23,"C"
11210308,0,"N"
11210464,0,"N"
11210623,9,"B"
11210629,0,"N"
11210671,1,"A"
11210677,0,"N"
11210698,0,"A"
11210767,0,"N"
11210782,0,"N"
11210873,42,"D"
11210885,2.32,"A"
11210959,0,"A"
11210960,0,"N"
11211002,0,"N"
11211009,0,"N"
11211013,0,"A"
11211015,4,"A"
11211047,0,"N"
11211077,29.79,"D"
11211103,0,"N"
11211109,2,"A"
11211111,97,"G"
11211116,6,"B"
11211130,0,"N"
11211148,9,"B"
11211174,9,"B"
11211263,63.09,"E"
11211265,11,"C"
11211323,0,"N"
11211345,7.28,"B"
11211367,0,"N"
11211373,0,"A"
11211391,75.62,"F"
11211392,0,"N"
11211412,16,"C"
11211414,0,"N"
11211417,0,"N"
11211469,5,"B"
11211471,3,"A"
11211485,0,"N"
11211495,0,"N"
11211539,0,"N"
11211548,8.79,"B"
11211580,8,"B"
11211583,0,"N"
11211595,22.57,"C"
11211617,0,"N"
11211623,4,"A"
11211644,1,"A"
11211703,0,"N"
11211735,42.01,"D"
11211744,0,"N"
11211748,0,"N"
11211758,0,"N"
11211767,0,"N"
11211785,2.69,"A"
11211816,23,"C"
11211818,6.14,"B"
11211838,0,"N"
11211896,35.83,"D"
11211940,0,"N"
11211966,0,"N"
11211984,0,"N"
11212017,0,"N"
11212041,0,"N"
11212104,10,"B"
11212109,26,"C"
11212132,0,"N"
11212215,0,"N"
11212239,0,"N"
11212342,0,"A"
11212348,0,"N"
11212363,0,"A"
11212367,0,"A"
11212383,0,"N"
11212451,0,"N"
11212483,0,"N"
11212538,0,"N"
11212539,0,"N"
11212544,0,"N"
11212566,0,"N"
11212584,0,"N"
11212592,0,"N"
11212624,4,"A"
11212636,0,"N"
11212686,0,"N"
11212804,24.69,"C"
11212815,0,"N"
11212819,0,"N"
11212860,22,"C"
11212882,84,"D"
11212884,0,"N"
11212914,0,"N"
11212975,0,"N"
11212999,9,"B"
11213052,0,"N"
11213053,1,"A"
11213054,0,"N"
11213058,0,"N"
11213081,0,"N"
11213085,0,"N"
11213116,0,"A"
11213124,0,"N"
11213127,0,"A"
11213130,36,"D"
11213144,40,"D"
11213155,104,"G"
11213170,32.02,"D"
11213175,104,"G"
11213204,7,"B"
11213206,0,"N"
11213213,48,"E"
11213244,7.03,"B"
11213275,9.2,"B"
11213282,73,"F"
11213287,25.91,"C"
11213340,0,"N"
11213399,4,"A"
11213414,0,"N"
11213433,1.94,"N"
11213440,45.15,"D"
11213450,1.98,"N"
11213451,0,"N"
11213482,4.68,"A"
11213488,0,"N"
11213513,0,"N"
11213550,0,"N"
11213562,0,"N"
11213576,1.5,"A"
11213595,0,"N"
11213609,24.71,"C"
11213613,0,"N"
11213618,0,"N"
11213678,0,"N"
11213679,0,"N"
11213690,22.93,"C"
11213697,0,"N"
11213700,11,"C"
11213710,47,"D"
11213726,26,"C"
11213741,0,"N"
11213746,50.8,"E"
11213786,0,"N"
11213789,0,"N"
11213797,0,"N"
11213831,2,"A"
11213889,77,"F"
11213908,6.22,"B"
11213914,17.79,"C"
11213937,0,"N"
11213950,0,"N"
11213958,4.46,"A"
11214009,0,"N"
11214020,0,"N"
11214036,62,"E"
11214044,5.61,"B"
11214050,0,"N"
11214054,5.72,"A"
11214074,0,"N"
11214082,24.43,"C"
11214090,13,"C"
11214092,28.46,"C"
11214098,0,"N"
11214099,3.49,"A"
11214109,0,"N"
11214123,0,"N"
11214140,0,"N"
11214141,4,"B"
11214157,0,"N"
11214171,58.48,"E"
11214195,0,"N"
11214202,68.71,"E"
11214218,6,"B"
11214219,2,"A"
11214238,50.9,"E"
11214255,59,"E"
11214258,0,"N"
11214264,0.94,"N"
11214275,64.25,"E"
11214278,2,"A"
11214303,0,"N"
11214357,79.49,"F"
11214390,23.52,"B"
11214397,0,"N"
11214400,49,"E"
11214428,0,"N"
11214434,65.36,"E"
11214466,79.17,"F"
11214496,0,"A"
11214518,89,"F"
11214553,0,"N"
11214555,39.53,"D"
11214560,0,"N"
11214597,0,"N"
11214615,0,"N"
11214630,0,"N"
11214662,0,"N"
11214665,0,"N"
11214667,16,"C"
11214728,0,"N"
11214776,11,"C"
11214783,0,"N"
11214792,0,"N"
11214854,16.23,"C"
11214889,6,"B"
11214952,0,"N"
11214999,23.72,"C"
11215025,9.39,"B"
11215027,43.53,"D"
11215064,0,"N"
11215087,0,"N"
11215092,0,"N"
11215137,0,"N"
11215154,0,"N"
11215184,30.78,"D"
11215201,0,"A"
11215219,54.04,"E"
11215262,0,"N"
11215281,3.63,"A"
11215314,0,"N"
11215375,6,"B"
11215420,0,"N"
11215446,6.51,"B"
11215459,20.34,"C"
11215465,33.83,"D"
11215478,0,"N"
11215503,0,"N"
11215505,44.32,"C"
11215520,0,"N"
11215524,3.81,"A"
11215529,5.61,"B"
11215550,0,"N"
11215561,0,"N"
11215578,1.53,"N"
11215592,47,"E"
11215598,0,"N"
11215684,7,"B"
11215698,0,"N"
11215737,22.12,"C"
11215817,48.44,"D"
11215834,0,"N"
11215845,670,"G"
11215888,23.92,"C"
11215913,79.74,"F"
11215921,23,"C"
11215983,73.69,"F"
11215985,0,"N"
11216012,0,"N"
11216015,0,"N"
11216022,0,"N"
11216030,0,"N"
11216042,5.61,"B"
11216055,34,"D"
11216056,2,"A"
11216067,3,"A"
11216074,0,"N"
11216077,3.82,"A"
11216080,0,"N"
11216090,4,"B"
11216102,0,"N"
11216107,0,"N"
11216109,90,"F"
11216126,28,"D"
11216147,9.07,"B"
11216151,6.35,"B"
11216172,28.15,"C"
11216178,19,"C"
11216186,0,"N"
11216189,0,"N"
11216210,0,"N"
11216218,0,"N"
11216223,0,"N"
11216225,0,"N"
11216241,0,"N"
11216315,0,"N"
11216318,0,"N"
11216331,0,"N"
11216336,0,"N"
11216361,4.99,"B"
11216440,0,"N"
11216454,0,"N"
11216463,18.3,"C"
11216473,28.36,"C"
11216478,15.67,"B"
11216538,0,"N"
11216541,3,"A"
11216611,5.88,"B"
11216639,25,"C"
11216641,27,"D"
11216690,0,"N"
11216692,0,"N"
11216703,0,"N"
11216706,4,"A"
11216750,0,"N"
11216753,3.81,"A"
11216769,4.54,"B"
11216822,0,"N"
11216842,6.32,"B"
11216851,0,"N"
11216874,38,"D"
11216882,65.4,"E"
11216899,0,"N"
11216901,0,"N"
11216903,0,"N"
11216916,0,"N"
11216933,0,"N"
11216953,0,"N"
11216972,18,"C"
11216978,0,"N"
11216994,0,"N"
11217000,1,"A"
11217009,0,"N"
11217035,0,"N"
11217040,0,"N"
11217059,0,"N"
11217090,0,"N"
11217101,48,"E"
11217138,0,"N"
11217152,3.63,"A"
11217156,0,"N"
11217184,13,"B"
11217189,0,"N"
11217213,3.32,"A"
11217238,0,"N"
11217271,0,"N"
11217281,0,"N"
11217315,69,"E"
11217340,67,"E"
11217352,0,"N"
11217388,49,"E"
11217430,0,"N"
11217448,0,"N"
11217453,49,"E"
11217455,0,"A"
11217473,43,"D"
11217482,0,"N"
11217508,0,"N"
11217520,0,"N"
11217523,0,"N"
11217530,0,"N"
11217540,75,"F"
11217543,0,"N"
11217567,13.71,"C"
11217570,0,"N"
11217585,15,"C"
11217593,13.71,"C"
11217594,2,"A"
11217609,76,"F"
11217615,69.25,"E"
11217640,0,"N"
11217658,36.68,"D"
11217699,37.68,"D"
11217712,65.24,"E"
11217713,51.96,"D"
11217725,48.44,"D"
11217753,0,"N"
11217769,0,"N"
11217775,0,"N"
11217780,0,"N"
11217831,0,"N"
11217838,0,"N"
11217855,0,"N"
11217868,34,"D"
11217876,0,"N"
11217909,0,"N"
11217938,0,"N"
11217980,0,"N"
11217991,43,"D"
11217992,0,"N"
11218014,0,"N"
11218037,0,"N"
11218053,2,"A"
11218065,2,"A"
11218100,9.94,"B"
11218110,4,"B"
11218122,27,"D"
11218125,5.4,"A"
11218131,0,"N"
11218135,2,"A"
11218141,0,"N"
11218161,0,"N"
11218169,46,"E"
11218184,0,"N"
11218207,0,"N"
11218208,0,"N"
11218210,2,"A"
11218249,0,"N"
11218262,0,"N"
11218293,0,"N"
11218303,0,"N"
11218312,0,"N"
11218376,0,"N"
11218388,0,"N"
11218393,0,"N"
11218409,9,"B"
11218417,66,"E"
11218431,51.72,"E"
11218437,0,"N"
11218472,23.71,"C"
11218528,13.79,"C"
11218538,0,"N"
11218594,0,"N"
11218605,0,"N"
11218667,45.05,"D"
11218679,28,"C"
11218725,28,"D"
11218735,7,"B"
11218764,0,"N"
11218775,0,"A"
11218788,40,"D"
11218794,0,"N"
11218829,0,"N"
11218948,0,"N"
11218983,26,"D"
11218999,40,"D"
11219072,171,"G"
11219122,0,"N"
11219173,13.92,"N"
11219219,0,"N"
11219250,13,"B"
11219255,0,"N"
11219278,0,"N"
11219294,10,"B"
11219308,0,"N"
11219339,12,"C"
11219374,0,"N"
11219386,0,"N"
11219387,0,"N"
11219445,23,"C"
11219508,0,"N"
11219543,3,"A"
11219548,18,"C"
11219665,8,"B"
11219682,0,"N"
11219721,6,"B"
11219769,0,"N"
11219774,14,"C"
11219779,7,"B"
11219785,0,"N"
11219807,0,"N"
11219835,33,"D"
11219852,0,"N"
11219876,13.1,"C"
11219884,46,"D"
11219894,0,"N"
11219917,4,"A"
11219919,38,"D"
11219955,0,"N"
11219967,4.06,"B"
11220002,2,"A"
11220046,0,"N"
11220048,0,"N"
11220051,0,"N"
11220092,0,"N"
11220098,0,"N"
11220137,4,"B"
11220145,8.62,"B"
11220168,0,"N"
11220188,3,"A"
11220196,13,"B"
11220217,8,"B"
11220235,0,"N"
11220237,0,"N"
11220263,0,"N"
11220340,0,"N"
11220390,5,"A"
11220396,0,"N"
11220409,44,"D"
11220420,29,"D"
11220433,0,"N"
11220442,0,"N"
11220454,0,"N"
11220457,0,"N"
11220461,0,"N"
11220477,39,"D"
11220488,5.02,"A"
11220496,36,"D"
11220508,0,"N"
11220514,0,"N"
11220516,28,"D"
11220517,7,"B"
11220526,0,"N"
11220550,3.36,"A"
11220571,25.48,"C"
11220623,5.01,"N"
11220624,7.17,"B"
11220643,6.66,"B"
11220685,0,"N"
11220693,0,"N"
11220778,14.14,"C"
11220797,41.54,"D"
11220815,4.6,"A"
11220841,104.79,"G"
11220857,0,"N"
11220863,0,"N"
11220899,6,"B"
11220911,1160.07,"N"
11220933,1160.07,"N"
11220935,0,"N"
11220946,73.57,"F"
11220953,1160.07,"N"
11220971,12.2,"C"
11220976,13.31,"B"
11220993,0,"N"
11220996,0,"N"
11221033,0,"N"
11221060,29.04,"D"
11221099,41.79,"D"
11221102,0,"N"
11221125,0,"N"
11221139,0,"N"
11221149,0,"N"
11221155,8.44,"B"
11221165,0,"N"
11221185,50.01,"E"
11221189,6.45,"B"
11221191,6.45,"B"
11221193,6.45,"B"
11221196,3,"A"
11221197,6.45,"B"
11221198,6.45,"B"
11221201,6.45,"B"
11221207,6.45,"B"
11221208,6.45,"B"
11221212,6.45,"B"
11221214,6.45,"B"
11221216,6.45,"B"
11221219,6.45,"B"
11221222,6.45,"B"
11221225,6.45,"B"
11221226,6.45,"B"
11221227,6.45,"B"
11221229,6.45,"B"
11221230,6.45,"B"
11221234,6.45,"B"
11221238,0,"N"
11221242,0,"N"
11221286,7.19,"B"
11221298,67.82,"E"
11221299,0,"N"
11221302,0,"N"
11221317,0,"N"
11221350,0,"N"
11221356,38.3,"D"
11221411,0,"N"
11221433,12.71,"B"
11221435,0,"N"
11221455,0,"N"
11221457,0,"N"
11221487,0,"N"
11221565,0,"N"
11221582,2.05,"A"
11221639,4,"A"
11221642,11.23,"C"
11221711,8,"B"
11221771,5.42,"A"
11221798,0,"N"
11221849,0,"N"
11221859,12.91,"B"
11221878,0,"N"
11221881,63,"E"
11221888,0,"N"
11221895,21.72,"C"
11221897,0,"N"
11221907,22.48,"C"
11221922,47,"E"
11221924,7,"B"
11221933,0,"N"
11221942,0,"N"
11221977,0,"N"
11221999,0,"N"
11222003,0,"N"
11222025,0,"N"
11222044,4,"A"
11222052,0,"N"
11222059,0,"N"
11222097,1.74,"N"
11222110,0,"N"
11222119,0,"N"
11222148,0,"N"
11222211,0,"N"
11222258,59.02,"E"
11222260,0,"N"
11222265,0,"A"
11222266,0,"N"
11222275,0,"N"
11222326,0,"N"
11222367,0,"A"
11222437,0,"N"
11222462,4.53,"B"
11222571,0,"N"
11222574,11,"C"
11222584,0,"N"
11222610,0,"N"
11222622,3,"A"
11222644,0,"N"
11222647,0,"N"
11222675,0,"N"
11222698,0,"A"
11222763,8,"B"
11222773,0,"N"
11222818,33,"D"
11222829,28,"D"
11222831,35,"D"
11222887,0,"N"
11222904,13,"C"
11222908,12,"C"
11222935,8,"B"
11222937,14.95,"B"
11222961,0,"N"
11222962,6.08,"A"
11223009,0,"N"
11223042,0,"N"
11223047,68.74,"E"
11223089,35,"D"
11223092,6.25,"B"
11223148,5,"B"
11223161,3.48,"A"
11223165,0,"N"
11223194,2105.89,"N"
11223197,0,"N"
11223201,0,"N"
11223241,0,"N"
11223254,3.05,"N"
11223269,0,"N"
11223294,0,"N"
11223311,0,"N"
11223334,31,"D"
11223342,0,"N"
11223357,9,"B"
11223363,0,"N"
11223413,20,"C"
11223434,18,"C"
11223455,0,"N"
11223507,46,"E"
11223513,0,"A"
11223515,11,"C"
11223535,0,"N"
11223564,0,"N"
11223566,0,"N"
11223610,0,"N"
11223684,0,"N"
11223687,0,"N"
11223723,10.21,"N"
11223734,0,"N"
11223740,0,"N"
11223766,0,"N"
11223783,60.25,"E"
11223799,0,"N"
11223819,0,"N"
11223899,0,"N"
11223926,0,"N"
11223937,0,"N"
11223943,0,"N"
11223955,0,"N"
11223995,0,"N"
11224021,20,"C"
11224036,0,"N"
11224052,0,"N"
11224119,14,"C"
11224160,11.55,"B"
11224190,0,"N"
11224241,6,"B"
11224257,0,"N"
11224268,15,"C"
11224274,0,"N"
11224281,0,"N"
11224337,0,"N"
11224419,0,"N"
11224426,0,"N"
11224438,5.3,"B"
11224439,0,"N"
11224498,9.64,"B"
11224528,20,"C"
11224545,24.95,"C"
11224564,0,"N"
11224566,78,"E"
11224575,0,"N"
11224591,47.62,"N"
11224614,4.36,"B"
11224633,0,"N"
11224641,0,"N"
11224651,0,"N"
11224654,38,"D"
11224672,0,"N"
11224691,21,"C"
11224692,12,"B"
11224700,0,"N"
11224701,78,"E"
11224704,34,"D"
11224730,0,"N"
11224740,0,"N"
11224741,0,"N"
11224751,46.15,"E"
11224752,0,"N"
11224753,0,"N"
11224757,0,"N"
11224787,0,"N"
11224806,9,"B"
11224818,0,"N"
11224823,0,"N"
11224872,83,"F"
11224886,0,"N"
11224890,0,"N"
11224919,45,"D"
11224941,24.1,"C"
11224947,0,"N"
11224958,0,"N"
11224989,0,"N"
11225002,0,"N"
11225003,0,"N"
11225011,12.7,"B"
11225040,32.99,"D"
11225060,0,"N"
11225100,0,"N"
11225227,3,"A"
11225297,0,"N"
11225329,0,"N"
11225353,0,"N"
11225359,0,"N"
11225439,129,"G"
11225461,19,"C"
11225481,0,"N"
11225485,0,"N"
11225537,12,"B"
11225569,9.2,"B"
11225645,0,"N"
11225653,0,"N"
11225662,1,"A"
11225672,5.25,"A"
11225715,18.45,"C"
11225773,0,"N"
11225780,23,"C"
11225783,0,"N"
11225821,0,"N"
11225866,0,"N"
11225873,0,"N"
11225891,0,"N"
11225922,0,"N"
11225970,0,"N"
11225980,0,"N"
11226000,0,"N"
11226026,116,"G"
11226031,0,"N"
11226068,0,"N"
11226098,40,"D"
11226107,0,"N"
11226122,0,"N"
11226155,0,"N"
11226166,0,"N"
11226171,13.15,"C"
11226177,67.74,"E"
11226253,5.73,"A"
11226272,2.73,"A"
11226279,0,"N"
11226344,0,"N"
11226348,0,"N"
11226368,0,"N"
11226414,39,"D"
11226435,0,"N"
11226503,0,"A"
11226511,0,"N"
11226528,20,"C"
11226534,5.75,"A"
11226540,11,"C"
11226541,11,"C"
11226545,0,"N"
11226576,40.96,"D"
11226604,8.22,"B"
11226614,0,"N"
11226635,8,"B"
11226638,6,"B"
11226644,5.59,"A"
11226663,11,"C"
11226671,22,"C"
11226674,7,"B"
11226682,5,"B"
11226725,5,"B"
11226735,0,"N"
11226747,4,"B"
11226771,40.32,"D"
11226786,0,"N"
11226792,0,"N"
11226798,0,"N"
11226803,8,"B"
11226868,5,"A"
11226931,12,"C"
11226934,64,"C"
11226959,64,"C"
11227011,36,"D"
11227091,83,"D"
11227117,8,"B"
11227119,8,"B"
11227134,5,"B"
11227149,6,"B"
11227175,0,"A"
11227212,0,"N"
11227226,26,"C"
11227232,12,"C"
11227235,9.19,"B"
11227267,0,"N"
11227286,0,"N"
11227393,0,"N"
11227407,0,"N"
11227413,126,"G"
11227435,0,"N"
11227436,0,"N"
11227458,0,"N"
11227461,16,"C"
11227462,0,"N"
11227466,0,"N"
11227494,0,"N"
11227497,0,"N"
11227500,68,"E"
11227532,0,"N"
11227536,0,"N"
11227549,0,"N"
11227571,0,"N"
11227622,0,"N"
11227713,0,"N"
11227716,14,"B"
11227719,0,"N"
11227756,0,"N"
11227862,7,"B"
11227878,7,"B"
11227952,0,"N"
11227970,0,"N"
11227985,5,"A"
11228070,26.97,"D"
11228075,0,"N"
11228124,0,"N"
11228268,0,"N"
11228283,0,"N"
11228311,19.64,"C"
11228328,0,"N"
11228407,0,"N"
11228432,0,"N"
11228454,0,"N"
11228482,9,"B"
11228485,0,"N"
11228505,30,"D"
11228555,0,"N"
11228560,8,"B"
11228574,106.44,"G"
11228687,63,"C"
11228732,29,"D"
11228734,0,"N"
11228787,0,"N"
11228818,0,"N"
11228833,0,"N"
11228836,0,"N"
11228914,32.6,"D"
11228925,0,"N"
11228933,45.65,"D"
11228943,18.26,"C"
11228954,0,"N"
11228958,2,"N"
11228983,35.95,"D"
11229003,0,"N"
11229030,0,"N"
11229040,3,"A"
11229072,5,"A"
11229139,5,"B"
11229288,28,"B"
11229403,0,"N"
11229430,3,"A"
11229462,2,"A"
11229477,0,"N"
11229479,13,"C"
11229496,0,"N"
11229497,13,"C"
11229524,0,"N"
11229540,0,"N"
11229562,0,"N"
11229574,0,"N"
11229595,13,"C"
11229618,0,"N"
11229635,0,"N"
11229668,0,"N"
11229675,14,"C"
11229691,9,"B"
11229697,0,"N"
11229721,0,"N"
11229727,32.08,"D"
11229737,0,"N"
11229750,6.09,"B"
11229754,63.06,"E"
11229759,10,"A"
11229773,33.31,"D"
11229778,0,"N"
11229786,2.42,"N"
11229795,11,"B"
11229829,17.6,"C"
11229892,0,"A"
11229895,6,"B"
11229933,0,"N"
11229981,19.56,"C"
11230050,47,"E"
11230067,0,"A"
11230068,0,"A"
11230069,0,"A"
11230073,0,"N"
11230074,0,"N"
11230076,0,"N"
11230080,0,"N"
11230116,0,"N"
11230126,9,"B"
11230131,7,"B"
11230140,10.99,"B"
11230150,8,"B"
11230166,0,"N"
11230170,0,"N"
11230189,0,"N"
11230190,0,"N"
11230203,10,"B"
11230236,6,"B"
11230249,0,"N"
11230252,0,"N"
11230262,0,"N"
11230270,0,"N"
11230287,18,"C"
11230288,0,"N"
11230326,0,"N"
11230333,0,"N"
11230354,127,"G"
11230358,0,"N"
11230368,0,"N"
11230374,0,"N"
11230387,0,"N"
11230397,0,"N"
11230459,0,"N"
11230476,8,"B"
11230503,0,"N"
11230549,0,"N"
11230560,62,"E"
11230588,0,"N"
11230604,6.37,"B"
11230622,4,"B"
11230666,5,"B"
11230711,0,"N"
11230756,0,"N"
11230855,0,"N"
11230906,0,"N"
11230939,0,"N"
11230953,30,"D"
11230954,95.58,"D"
11230995,0,"N"
11231032,11,"C"
11231040,0,"N"
11231044,29,"D"
11231129,0,"N"
11231138,0,"A"
11231141,0,"N"
11231163,0,"N"
11231166,0,"N"
11231182,0,"N"
11231216,0,"N"
11231221,7,"B"
11231260,47.27,"E"
11231300,0,"N"
11231312,11,"C"
11231315,12,"C"
11231316,0,"N"
11231324,0,"N"
11231332,0,"N"
11231356,20,"C"
11231366,0,"N"
11231376,11.68,"C"
11231380,0,"N"
11231441,4.2,"B"
11231451,4,"A"
11231504,0,"N"
11231508,7.9,"B"
11231522,0,"N"
11231581,8,"B"
11231616,28.19,"D"
11231696,0,"N"
11231724,3.75,"A"
11231739,1.38,"A"
11231744,3.76,"A"
11231793,0,"N"
11231802,1,"A"
11231824,0,"N"
11231828,0,"N"
11231852,10,"B"
11231863,0,"N"
11231880,0,"N"
11231888,0,"N"
11231900,75,"F"
11231908,0,"N"
11231922,0,"N"
11231959,0,"N"
11231984,0,"N"
11232003,0,"N"
11232006,1,"A"
11232026,0,"N"
11232038,19.42,"C"
11232064,0,"N"
11232078,7.39,"B"
11232087,45.65,"D"
11232113,0,"N"
11232120,37,"D"
11232143,35.26,"D"
11232151,1,"A"
11232159,0,"A"
11232160,0,"N"
11232205,0,"N"
11232221,0,"N"
11232226,0,"N"
11232229,0,"N"
11232251,0,"N"
11232295,0,"N"
11232335,64.91,"E"
11232427,8,"B"
11232431,0,"N"
11232450,15.26,"B"
11232455,0,"N"
11232465,21,"C"
11232477,7.15,"B"
11232493,0,"N"
11232506,6,"B"
11232574,5.73,"B"
11232626,0,"N"
11232645,0,"N"
11232648,0,"N"
11232652,0,"N"
11232655,15,"C"
11232716,0,"N"
11232735,8.61,"B"
11232757,0,"N"
11232812,2,"A"
11232836,0,"N"
11232872,23.22,"C"
11232917,0,"N"
11232956,8,"B"
11232982,0,"N"
11232992,5.41,"B"
11233000,0,"N"
11233030,0,"N"
11233039,0.24,"A"
11233047,0,"N"
11233058,0,"N"
11233126,0,"N"
11233161,0,"N"
11233199,0,"N"
11233202,0,"N"
11233214,4.5,"B"
11233234,0,"N"
11233306,10,"B"
11233372,0,"N"
11233406,0,"N"
11233511,0,"N"
11233517,33,"D"
11233533,0,"N"
11233535,0,"N"
11233551,4.32,"N"
11233555,0,"N"
11233560,5,"A"
11233615,5,"A"
11233618,0,"A"
11233622,0,"N"
11233658,0,"N"
11233712,0,"N"
11233720,35.31,"D"
11233737,6.43,"B"
11233790,1,"A"
11233807,1.33,"A"
11233822,2.78,"A"
11233850,0,"N"
11233866,9,"B"
11233927,3.93,"A"
11233950,0,"N"
11233963,2.32,"A"
11234002,0,"N"
11234011,6,"B"
11234019,3.67,"A"
11234033,0,"N"
11234048,1,"A"
11234116,0,"N"
11234180,2,"A"
11234202,21,"C"
11234209,3,"A"
11234218,0,"N"
11234317,0,"N"
11234324,43,"C"
11234392,0,"N"
