"id","date_etablissement_dpe","consommation_energie","classe_consommation_energie","secteur_activite","annee_construction","surface_habitable","commune"
11575080,2021-06-17,339.89,"D","\N",1974,"193.81","STRASBOURG"
11575086,2021-06-20,0,"N","Cabinet de Radiologie",2001,"0.00","CRICQUEBOEUF"
11575159,2021-06-20,194.83,"D","",1949,"0.00","MONTEREAU-FAUT-YONNE"
11575166,2021-06-16,334,"E","Autres (théâtres, salles de sport, restaurati",1,"500.50","ROBION"
11575224,2021-06-19,0,"N","Autres (théâtres, salles de sport, restaurati",1,"550.00","SECLIN"
11575225,2021-06-20,162,"C","Bureau, Administration, Enseignement",1,"7353.50","ST ETIENNE DE CROSSEY"
11575275,2021-06-20,348.3,"E","Autres",1940,"0.00","SAINT-LAURENT-DU-VAR"
11575282,2021-06-20,125.83,"C","\N",1974,"279.51","ANTIBES"
11575310,2021-06-11,241.55,"D","",1970,"0.00","DOULLENS"
11575346,2021-06-20,362,"E","Autres (théâtres, salles de sport, restaurati",1,"184.80","CHANGÉ"
11575357,2021-06-20,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"65.74","CAZAUBON"
11575359,2021-06-20,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"65.74","CAZAUBON"
11575425,2021-06-20,626,"G","Autres (théâtres, salles de sport, restaurati",1,"363.00","LES DEUX ALPES"
11575428,2021-06-20,0,"N","Bureau, Administration, Enseignement",1947,"36.30","DOUE LA FONTAINE"
11575488,2021-06-20,0,"N","Bureau, Administration, Enseignement",1,"61.06","AIX LES BAINS"
11575530,2021-06-02,661.37,"F","Bureaux",1988,"47.00","SAVERNE"
11575562,2021-06-20,0,"N","\N",1947,"23.65","AURILLAC"
11575594,2021-06-20,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"63.28","CLICHY SOUS BOIS"
11575596,2021-06-20,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"68.89","BLONVILLE-SUR-MER"
11575600,2021-06-20,0,"N","Occupation continue (hôpitaux, hôtels, intern",1947,"192.50","SOUVIGNY-EN-SOLOGNE"
11575667,2021-06-17,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"44.00","L ISLE SUR LA SORGUE"
11575700,2021-06-20,311,"E","Autres (théâtres, salles de sport, restaurati",1947,"1430.00","ST CLOUD"
11575727,2021-06-20,174.44,"D","Bureaux",1947,"0.00","L'ISLE-SUR-LE-DOUBS"
11575742,2021-06-20,89,"B","Autres (théâtres, salles de sport, restaurati",1947,"251.94","BEAURAINVILLE"
11575755,2021-06-20,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"472.40","BOURG EN BRESSE"
11575873,2021-06-18,301.38,"E","\N",2000,"178.20","LE PONT DE CLAIX"
11575912,2021-06-21,0,"N","Bureau, Administration, Enseignement",1947,"49.43","LILLE"
11575914,2021-06-21,0,"N","",1930,"0.00","FORBACH"
11575924,2021-06-21,227,"D","Autres (théâtres, salles de sport, restaurati",1,"104.50","BREUVANNES-EN-BASSIGNY"
11575943,2021-06-21,363,"E","Autres (théâtres, salles de sport, restaurati",1,"285.38","PAGNEY"
11575994,2021-06-21,266,"D","Bureau, Administration, Enseignement",1947,"187.00","SAINT-YRIEIX-LA-PERCHE"
11576009,2021-06-17,0,"N","\N",1947,"48.40","CLICHY"
11576025,2021-06-21,138,"C","Bureau, Administration, Enseignement",1947,"177.10","SAINT-YRIEIX-LA-PERCHE"
11576030,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"137.50","JONCHERY"
11576044,2021-06-21,0,"N","\N",1947,"128.70","PARIS"
11576049,2021-06-21,256,"D","Bureau, Administration, Enseignement",1,"62.48","ST AGNANT"
11576080,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"82.50","VALLET"
11576100,2021-06-21,334,"E","Autres (théâtres, salles de sport, restaurati",1947,"92.40","SARREGUEMINES"
11576111,2021-04-08,0,"N","entrepôt et bureaux",2006,"\N","EPINOY"
11576142,2021-06-10,0,"N","Commerce / bureaux",1974,"\N","Antony"
11576147,2021-06-18,319.03,"E","",1948,"93.00","MONTLUCON"
11576149,2021-06-18,0,"A","",1948,"32.00","MONTLUCON"
11576162,2021-06-21,237,"D","Autres (théâtres, salles de sport, restaurati",1947,"7700.00","Portes-lès-Valence"
11576193,2021-06-17,131,"C","Autres (théâtres, salles de sport, restaurati",1947,"323.77","NICE"
11576209,2021-06-21,0,"N","Commerce",1974,"63.86","SAINT SAUVES D AUVERGNE"
11576212,2021-06-21,209,"D","Autres (théâtres, salles de sport, restaurati",1,"1320.00","PAIMPOL"
11576288,2021-06-21,367.34,"E","\N",1988,"31.82","BEUVRY"
11576296,2021-06-15,0,"N","Autres (théâtres, salles de sport, restaurati",1,"456.02","CABRIÈS"
11576322,2021-06-21,175,"D","Bureaux",2000,"0.00","CHAURAY"
11576350,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"40.48","STRASBOURG"
11576358,2021-06-21,0,"N","Commerce",1949,"0.00","NICE"
11576366,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"117.87","VAISON LA ROMAINE"
11576386,2021-06-21,0,"N","Industrie",1980,"0.00","MONTBÉLIARD"
11576387,2021-06-15,309.2,"D","Syndic de copropriété",1948,"\N","PALAISEAU"
11576402,2021-06-21,354,"E","Bureau, Administration, Enseignement",1,"48.68","STE PAZANNE"
11576412,2021-06-15,309.2,"D","Syndic de copropriété",1948,"\N","PALAISEAU"
11576437,2021-06-16,124.96,"C","\N",2021,"143.08","FOS-SUR-MER"
11576445,2021-06-18,130.56,"C","Autres",1900,"0.00","LUNEL"
11576487,2021-06-17,130,"C","Autres (théâtres, salles de sport, restaurati",1947,"709.82","NICE"
11576491,2021-06-18,301.76,"E","Commerce",1947,"0.00","PARIS - 20EME"
11576522,2021-06-10,477.11,"E","\N",1948,"21.00","SAVERNE"
11576594,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"31.11","SOULTZ-HAUT-RHIN"
11576620,2021-06-09,275,"E","Autres (théâtres, salles de sport, restaurati",1947,"209.39","BOLLENE"
11576625,2021-06-20,0,"N","Autres",1900,"0.00","TOURS"
11576633,2021-06-21,0,"N","Local technique",1974,"15.65","SIERCK LES BAINS"
11576641,2021-06-21,132,"C","Bureau, Administration, Enseignement",1947,"173.11","NANTES"
11576645,2021-06-21,130,"C","Autres (théâtres, salles de sport, restaurati",1,"270.60","SAINT-VICTORET"
11576652,2021-06-18,0,"N","Artisanat",1900,"0.00","LYON"
11576708,2021-06-21,216,"D","Bureau, Administration, Enseignement",1,"759.00","ORVAULT"
11576719,2021-06-21,132,"C","Bureau, Administration, Enseignement",1947,"173.11","NANTES"
11576733,2021-06-17,0,"N","Autres",1960,"0.00","CHENÔVE"
11576793,2021-06-21,0,"N","Commerce",1947,"0.00","VERDUN"
11576799,2021-06-02,184.37,"D","\N",1969,"200.00","BOGEVE"
11576805,2021-06-18,64.3,"B","Commerce",1997,"0.00","AJACCIO"
11576841,2021-06-21,126,"C","Bureau, Administration, Enseignement",1947,"359.70","PARIS"
11576881,2021-06-21,126,"C","Bureau, Administration, Enseignement",1947,"359.70","PARIS"
11576947,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"1048.30","NOMAIN"
11576962,2021-06-21,354,"E","Bureau, Administration, Enseignement",1,"48.68","STE PAZANNE"
11576968,2021-06-21,345,"E","Autres (théâtres, salles de sport, restaurati",1,"125.36","La Roche-sur-Yon"
11576973,2021-06-21,0,"N","Commerce",1947,"0.00","VERDUN"
11576983,2021-06-21,29.81,"A","\N",2011,"112.20","GUICHEN"
11576993,2021-06-17,277.77,"E","Commerce",1950,"0.00","YVETOT"
11577007,2021-06-21,185.7,"D","\N",2009,"94.60","ATHIS"
11577021,2021-06-21,246,"D","Autres (théâtres, salles de sport, restaurati",1947,"249.70","PARIS"
11577054,2021-06-21,260,"D","Autres (théâtres, salles de sport, restaurati",1947,"132.00","ST CHRISTOPHE DU LIGNERON"
11577084,2021-06-15,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"642.59","CABRIÈS"
11577092,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1,"1507.00","VESOUL"
11577099,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"245.23","JURANCON"
11577130,2021-06-08,306.49,"D","Bureaux",2013,"862.80","STRASBOURG"
11577140,2021-06-21,357,"E","Autres (théâtres, salles de sport, restaurati",1,"42.90","SEYSSES"
11577208,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"220.99","BESSE SUR BRAYE"
11577210,2021-06-08,0,"A","Bureaux",2013,"282.00","STRASBOURG"
11577216,2021-06-21,0,"N","\N",2001,"785.00","RUGLES"
11577219,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"50.60","CORBEIL ESSONNES"
11577260,2021-06-21,1266.99,"G"," Autre type de bâtiment",1950,"213.40","NICE"
11577266,2021-06-21,932,"G","Autres (théâtres, salles de sport, restaurati",1947,"116.60","ROUEN"
11577334,2021-06-08,0,"A","Bureaux",2013,"383.70","STRASBOURG"
11577338,2021-06-21,104,"C","Autres (théâtres, salles de sport, restaurati",1947,"44.00","SEYSSES"
11577370,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"61.06","CANNES"
11577384,2021-06-08,0,"A","Bureaux",2013,"293.10","STRASBOURG"
11577452,2021-06-08,0,"A","Bureaux",2013,"290.80","STRASBOURG"
11577465,2021-06-21,12.52,"N"," Autre type de bâtiment",1950,"1551.00","VENCE"
11577473,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"605.00","TOULOUSE"
11577523,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"64.90","REZÉ"
11577525,2021-06-21,758,"G","Commerce",1947,"0.00","LE HAVRE"
11577543,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"105.60","MONTCEAU LES MINES"
11577568,2021-06-21,283.43,"E","Autres",1970,"0.00","ARRAS"
11577628,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"69.41","CORBEIL ESSONNES"
11577706,2021-06-14,0,"N","",1947,"0.00","HÉRIMONCOURT"
11577707,2021-06-21,388.61,"E","COMMERCE",1948,"\N","ROQUEBILLIERE"
11577716,2021-06-17,292.22,"D","Bureaux",1984,"0.00","CERGY"
11577731,2021-06-21,176,"D","Autres (théâtres, salles de sport, restaurati",1947,"132.00","BOURGES"
11577736,2021-05-18,333.06,"D","Etablissements sociaux",1984,"0.00","CERGY"
11577737,2021-06-21,255.61,"D","",1947,"0.00","MONTCUQ"
11577744,2021-06-21,41.64,"N"," Autre type de bâtiment",1950,"215.60","VENCE"
11577758,2021-06-21,173,"D","Autres (théâtres, salles de sport, restaurati",1947,"88.00","PARIS 10"
11577797,2021-06-15,84,"B","Autres (théâtres, salles de sport, restaurati",1947,"1003.43","CABRIÈS"
11577841,2021-06-21,77.84,"B","Bureaux",1960,"0.00","CHAMROUSSE"
11577850,2021-06-21,617.81,"G","\N",1969,"140.00","Rouffiac-Tolosan"
11577911,2021-06-21,0,"N","Bureaux",1964,"0.00","NICE"
11577924,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1,"366.20","PLOUZANE"
11577970,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"890.76","CHATENOY-LE-ROYAL"
11577974,2021-06-21,92,"C","Autres (théâtres, salles de sport, restaurati",1,"1559.80","TOURCOING"
11578014,2021-06-15,538.38,"E","Commerce",1974,"\N","COLOMBES"
11578018,2021-06-21,157,"C","Bureau, Administration, Enseignement",1947,"184.26","PARIS 16"
11578019,2021-06-21,320.78,"E","\N",1986,"3960.00","CARRIERES SOUS POISSY"
11578056,2021-06-21,77.84,"B","Bureaux",1960,"0.00","CHAMROUSSE"
11578093,2021-06-21,0,"N","\N",1969,"160.00","Rouffiac-Tolosan"
11578148,2021-06-21,197.79,"C","Commerce",1960,"0.00","CHAMROUSSE"
11578155,2021-06-18,1070.93,"G","commerce",1988,"90.37","DUCLAIR"
11578173,2021-06-21,161,"C","Autres (théâtres, salles de sport, restaurati",1,"88.00","ST ZACHARIE"
11578183,2021-06-21,0,"N","\N",1974,"79.20","LORMONT"
11578190,2021-06-21,94.14,"B","",2000,"0.00","SAINT-GRÉGOIRE"
11578220,2021-06-21,652.41,"F","local commercial",1948,"\N","ANGERS"
11578236,2021-06-20,893,"G","Autres (théâtres, salles de sport, restaurati",1,"50.64","LA SALLE LES ALPES"
11578267,2021-06-20,229.71,"D","Habitation (Parties privatives d'immeuble col",1990,"0.00","SOPHIA-ANTIPOLIS"
11578358,2021-06-21,68,"B","Bureau, Administration, Enseignement",1947,"309.14","AUXERRE"
11578365,2021-06-21,0,"N","Bureau, Administration, Enseignement",1947,"60.50","MACON"
11578428,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"23.65","PARIS"
11578433,2021-06-21,0,"N","\N",1947,"360.78","CHARLEVILLE MEZIERES"
11578471,2021-06-21,0,"N","atelier",2006,"\N","SOUMONT-SAINT-QUENTIN"
11578490,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"91.08","ÉVRON"
11578523,2021-06-21,0,"N","Bureau, Administration, Enseignement",1947,"136.40","LYON"
11578562,2021-06-21,1293.61,"G"," Autre type de bâtiment",1950,"1420.10","GRASSE"
11578570,2021-06-21,68,"B","Bureau, Administration, Enseignement",1947,"309.14","AUXERRE"
11578619,2021-06-21,216.49,"D","\N",1982,"1410.20","LEUCATE"
11578625,2021-06-18,201,"D","Autres (théâtres, salles de sport, restaurati",1947,"86.20","Paris"
11578665,2021-06-21,251,"D","Autres (théâtres, salles de sport, restaurati",1947,"79.86","PLOEUC L HERMITAGE"
11578671,2021-06-21,517.99,"G","\N",1974,"17.60","LE HAVRE"
11578678,2021-06-21,251,"D","Autres (théâtres, salles de sport, restaurati",1947,"79.86","PLOEUC L HERMITAGE"
11578708,2021-06-21,1172,"G","Autres (théâtres, salles de sport, restaurati",1,"51.56","Annecy-le-vieux"
11578712,2021-06-21,145,"C","Autres (théâtres, salles de sport, restaurati",1,"146.37","La Roche-sur-Yon"
11578718,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"59.75","PARIS - 11EME"
11578763,2021-06-21,0,"N","Bureau, Administration, Enseignement",1947,"135.07","DRAVEIL"
11578775,2021-06-21,171.79,"D","Centre de formation",1974,"774.00","COULLONS"
11578778,2021-06-21,38.27,"N"," Autre type de bâtiment",1950,"178.20","SAINT-JORY"
11578807,2021-06-15,298,"E","Autres (théâtres, salles de sport, restaurati",1947,"418.00","TROUVILLE-SUR-MER"
11578825,2021-06-14,0,"N","Salon de coiffure",1948,"29.70","ENTRAMMES"
11578836,2021-06-21,148,"C","Autres (théâtres, salles de sport, restaurati",1947,"292.27","Lavelanet"
11578843,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1,"1289.20","MAUREPAS"
11578846,2021-06-21,75.02,"B","",2000,"0.00","SAINT-GRÉGOIRE"
11578851,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"60.50","PONT L ABBE"
11578910,2021-06-17,0,"N","",1947,"0.00","MONTBÉLIARD"
11578929,2021-06-21,386,"E","Bureau, Administration, Enseignement",1,"126.50","PORTET SUR GARONNE"
11578980,2021-06-21,67.37,"N"," Autre type de bâtiment",1950,"134.20","LE FOUSSERET"
11579014,2021-06-18,361,"E","Autres (théâtres, salles de sport, restaurati",1947,"105.60","ST CHERON"
11579028,2021-06-21,0,"N","Bureau, Administration, Enseignement",1947,"13.92","MARSEILLE 08"
11579040,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1,"145.52","MALEMORT"
11579069,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"3186.70","RICHEMONT"
11579085,2021-06-11,0,"N","Autres",2013,"0.00","VENDRES"
11579129,2021-06-21,160.1,"C","\N",1969,"200.00","AC TOLOSAN"
11579130,2021-06-21,58.58,"N"," Autre type de bâtiment",1950,"213.40","CAZERES"
11579139,2021-06-21,70,"B","Autres (théâtres, salles de sport, restaurati",1947,"71.50","LE CHÂTEAU-D'OLÉRON"
11579165,2021-06-21,446,"F","Autres (théâtres, salles de sport, restaurati",1,"5089.70","JANZE"
11579167,2021-06-21,534,"G","Autres (théâtres, salles de sport, restaurati",1947,"235.40","ARGENTEUIL"
11579193,2021-06-17,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"419.10","MORTAGNE AU PERCHE"
11579221,2021-06-21,0,"N","Local commercial",1948,"\N","PERIGUEUX"
11579286,2021-06-21,1197.52,"G"," Autre type de bâtiment",1950,"198.00","SAINT-BEAT-LEZ"
11579315,2021-06-21,298,"E","Autres (théâtres, salles de sport, restaurati",1947,"210.43","FREVENT"
11579318,2021-06-04,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"68.86","PARIS"
11579386,2021-04-30,191.58,"D","Commerce",1900,"0.00","SAINT-ASTIER"
11579408,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"206.32","MAROILLES"
11579497,2021-06-18,0,"N","Autres (théâtres, salles de sport, restaurati",1,"50.52","FONSORBES"
11579516,2021-06-16,0,"N","",2006,"92.40","BRUMATH"
11579535,2021-06-21,0,"A","\N",1974,"133.10","Paris"
11579561,2021-06-21,328,"E","Autres (théâtres, salles de sport, restaurati",1947,"185.50","CIRES LES MELLO"
11579563,2021-06-21,816.26,"G"," Autre type de bâtiment",1950,"114.40","BELPECH"
11579594,2021-06-21,116,"C","Autres (théâtres, salles de sport, restaurati",1,"176.00","LAMONZIE ST MARTIN"
11579627,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"784.30","BEYSSAC"
11579696,2021-06-21,339.31,"E","\N",1969,"69.00","PARIS"
11579703,2021-06-21,0,"N","\N",1982,"140.00","MÉRIGNAC"
11579714,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"569.80","BEYSSAC"
11579734,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"52.31","ST PERE EN RETZ"
11579785,2021-06-21,0,"N","Bureau, Administration, Enseignement",1947,"899.80","REIMS"
11579788,2021-06-21,85,"B","Autres (théâtres, salles de sport, restaurati",1947,"140.09","AILLY-SUR-SOMME"
11579837,2021-06-17,150.91,"C","bureaux",2006,"188.10","CLEGUER"
11579843,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"191.18","BOULOGNE BILLANCOURT"
11579844,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"235.40","REIMS"
11579862,2021-06-21,0,"N","Occupation continue (hôpitaux, hôtels, intern",1947,"1036.20","BEYSSAC"
11579903,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"44.20","LUNEVILLE"
11579930,2021-06-11,0,"N","\N",1948,"165.00","YSSINGEAUX"
11579967,2021-06-21,0,"N","Autres",1900,"0.00","BALZAC"
11580007,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1,"78.72","CLUSES"
11580023,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"277.06","BOULOGNE BILLANCOURT"
11580026,2021-06-21,155,"C","Bureau, Administration, Enseignement",1947,"93.50","ISSY-LES-MOULINEAUX"
11580042,2021-06-17,150.91,"C","bureaux",2006,"188.10","CLEGUER"
11580094,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1,"45.80","BOULOGNE BILLANCOURT"
11580098,2021-06-21,0,"N","",1990,"0.00","POITIERS"
11580102,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"550.00","CORMEILLES EN PARISIS"
11580121,2021-06-16,0,"N","Autres",1970,"0.00","AMIENS"
11580131,2021-06-21,0,"N","\N",1947,"195.80","STE CROIX"
11580163,2021-06-21,0,"N","\N",1947,"84.14","NOYEN SUR SARTHE"
11580174,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"180.55","NANTES"
11580188,2021-06-07,0,"N","",2000,"1476.00","CHANTEREINE"
11580203,2021-06-17,0,"N","Commerce",1930,"0.00","PARIS - 9EME"
11580222,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"16.51","ANNECY"
11580227,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"239.57","REIMS"
11580228,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"383.25","SAINT GREGOIRE"
11580246,2021-06-21,0,"N","",1980,"0.00","LA TESTE-DE-BUCH"
11580279,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1,"159.53","CAEN"
11580296,2021-06-21,0,"N","Bureau, Administration, Enseignement",1947,"124.12","AUXERRE"
11580299,2021-06-21,173.09,"D","\N",2020,"81.20","COUZEIX"
11580306,2021-05-26,0,"N","",1948,"\N","DECIZE"
11580308,2021-06-15,206.1,"N"," Autre type de bâtiment",1970,"731.17","PARIS"
11580309,2021-06-15,124.71,"N"," Autre type de bâtiment",1970,"1208.35","PARIS"
11580329,2021-06-21,132.01,"C","bureaux",2005,"285.00","CARQUEFOU"
11580356,2021-06-21,77.63,"B","\N",1947,"37.82","BÉTHUNE"
11580365,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1,"880.00","Tignieu-Jameyzieu"
11580376,2021-06-21,173.09,"D","\N",2020,"81.20","COUZEIX"
11580398,2021-06-21,490,"F","Commerce",1974,"81.13","NIORT"
11580416,2021-06-21,176,"D","Autres (théâtres, salles de sport, restaurati",1947,"38.06","BRIOUZE"
11580429,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"85.54","PUY ST VINCENT"
11580443,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"85.54","PUY ST VINCENT"
11580449,2021-06-21,1319,"G","Autres (théâtres, salles de sport, restaurati",1947,"38.38","AIX-EN-PROVENCE"
11580451,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"85.54","PUY ST VINCENT"
11580483,2021-06-17,0,"N","Commerce",1949,"0.00","PARIS - 6EME"
11580538,2021-06-21,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"230.78","RENNES"
11580554,2021-06-21,284,"E","Autres (théâtres, salles de sport, restaurati",1,"217.14","VILLEURBANNE"
11580563,2021-06-21,0,"N","Bureau, Administration, Enseignement",1,"63.80","BAZAS"
11580577,2021-06-21,0,"N","Autres",1930,"0.00","CAUCHY-À-LA-TOUR"
11580604,2021-06-21,190.15,"D","Pôle Santé",2021,"\N","TILLY-SUR-SEULLES"
11580610,2021-06-21,0,"N","Bureau, Administration, Enseignement",1947,"26.54","AUXERRE"
