"X";"COUNT";"MATH";"READ";"SCIE";"GLCM";"RCLI";"RCUN";"RCER";"RTSN";"RTML"
"181559";181559;"FRA";556,0536;544,566;570,8517; ;540,649;538,9652;529,3158;519,2982;565,6846
"181560";181560;"FRA";544,2141;523,79;525,3005; ;535,6439;527,7456;514,4249;505,6872;541,7721
"181561";181561;"FRA";521,3925;520,7074;551,1543; ;492,5515;519,6115;499,4187;504,0018;478,6637
"181562";181562;"FRA";499,7403;487,4812;539,0226; ;480,5174;483,7041;537,0238;463,643;505,1662
"181563";181563;"FRA";361,1652;268,9963;263,9121; ;295,9072;284,6328;309,1902;275,0753;294,5195
"181564";181564;"FRA";389,8218;383,1441;426,2213; ;369,8145;335,5659;363,2695;322,414;354,2757
"181565";181565;"FRA";474,1096;442,024;407,0711; ;469,8283;463,918;422,5099;447,6516;443,8781
"181566";181566;"FRA";500,8573;517,7898;543,3562; ;567,8229;540,3291;510,9561;514,8924;520,1109
"181567";181567;"FRA";635,7778;631,9529;652,8192; ;587,356;600,654;613,3998;588,6463;608,8921
"181568";181568;"FRA";376,1373;420,3099;406,712; ;402,2327;413,4524;405,9899;388,2928;421,6161
"181569";181569;"FRA";455,3786;497,0286;466,1076; ;494,5823;501,2692;479,8525;475,6408;470,3874
"181570";181570;"FRA";601,1559;616,9256;617,4733; ;583,9632;608,4606;621,3985;597,4705;593,5214
"181571";181571;"FRA";440,5682;417,8597;388,0508; ;438,5058;396,0637;368,2186;405,4006;441,5179
"181572";181572;"FRA";449,6728;400,784;383,5219; ;419,6769;387,8888;400,2961;386,7173;377,0778
"181573";181573;"FRA";434,8429;483,2492;471,7697; ;436,6042;478,521;443,3285;462,6701;434,7613
"181574";181574;"FRA";318,9499;301,7133;316,3485; ;280,3074;300,9518;292,7883;267,9602;292,3698
"181575";181575;"FRA";366,7286;366,4838;347,8497; ;370,8138;378,7135;372,9194;376,1958;388,2148
"181576";181576;"FRA";494,4224;472,7305;431,0061; ;482,8191;478,5913;488,0023;488,0126;539,6382
"181577";181577;"FRA";502,0898;533,5835;496,5701; ;550,7967;551,5332;537,5197;565,3189;526,5686
"181578";181578;"FRA";579,8768;579,057;594,3874; ;568,7467;573,4173;598,1155;574,5336;563,9637
"181579";181579;"FRA";466,1877;491,8779;489,4272; ;553,6831;493,2548;513,0608;494,2292;489,6899
"181580";181580;"FRA";389,3875;463,421;427,9111; ;450,4875;466,8677;452,1696;450,5964;459,7564
"181581";181581;"FRA";265,027;276,1958;294,99; ;246,1476;312,4648;237,5062;236,7823;269,2791
"181582";181582;"FRA";518,8632;432,8826;413,1114; ;446,2673;432,4548;426,9074;425,3345;419,0876
"181583";181583;"FRA";608,0627;656,7742;612,1652; ;630,5143;630,3026;658,2514;631,5371;656,4805
"181584";181584;"FRA";496,9017;484,1399;459,282; ;485,5329;466,5708;488,5856;474,0003;488,265
"181585";181585;"FRA";588,5245;609,1694;586,8368; ;627,5238;622,5078;597,0826;598,1293;602,031
"181586";181586;"FRA";538,0558;617,3608;594,4307; ;618,3461;638,3481;613,3554;638,9632;648,6226
"181587";181587;"FRA";523,5183;561,9967;588,5382; ;554,3444;564,8604;602,0127;564,106;575,0371
"181588";181588;"FRA";520,6627;476,1496;509,72; ;490,3091;460,0962;490,8089;453,9739;469,3922
"181589";181589;"FRA";560,94;548,7268;573,8607; ;531,8495;555,3295;575,6195;531,3909;551,3424
"181590";181590;"FRA";634,56;640,4366;641,8201; ;651,8492;651,8003;643,2013;644,0717;636,9045
"181591";181591;"FRA";587,9229;569,0235;573,1044; ;563,4921;556,8247;543,3114;554,049;562,8922
"181592";181592;"FRA";404,1268;351,6731;428,1396; ;320,6548;338,8459;336,7583;311,6905;318,1437
"181593";181593;"FRA";530,2727;499,87;492,4425; ;488,0813;473,6725;472,3575;472,2068;493,7748
"181594";181594;"FRA";437,4875;427,6291;390,2777; ;411,3725;414,0667;414,8205;399,7982;426,7007
"181595";181595;"FRA";346,6266;386,8361;358,895; ;367,7406;379,3937;354,5322;328,408;384,1054
"181596";181596;"FRA";478,6526;426,453;454,9449; ;393,65;395,9325;406,8726;413,113;396,3064
"181597";181597;"FRA";618,6257;586,6511;598,0382; ;618,3237;593,5122;581,8036;602,885;575,6404
"181598";181598;"FRA";331,8455;268,35;313,0228; ;245,6435;236,2857;251,012;214,6869;242,7578
"181599";181599;"FRA";412,4977;385,6371;403,0671; ;372,4907;353,1305;411,1258;372,7676;369,4432
"181600";181600;"FRA";325,1939;326,0653;348,7687; ;269,3913;285,175;274,9008;270,3125;298,3118
"181601";181601;"FRA";459,8816;465,8425;488,2428; ;504,6989;462,5022;465,5032;480,9755;437,317
"181602";181602;"FRA";514,8547;488,8093;487,5421; ;493,6732;468,1398;461,5901;492,3466;491,7757
"181603";181603;"FRA";545,3026;588,2702;564,8728; ;635,0652;591,4751;582,4593;587,2529;599,9631
"181604";181604;"FRA";561,2837;517,1137;530,7017; ;598,1252;576,4782;591,2748;558,0226;563,9025
"181605";181605;"FRA";477,5351;471,1766;481,7508; ;506,8961;515,81;475,9906;503,6665;505,3043
"181606";181606;"FRA";445,171;533,8824;425,8935; ;541,8877;524,006;521,5353;503,9961;511,0996
"181607";181607;"FRA";510,2516;449,9808;438,1505; ;447,9208;438,7736;464,3703;428,5436;465,3285
"181608";181608;"FRA";502,1507;469,4085;468,3801; ;478,1447;450,9576;459,2971;459,0087;456,2269
"181609";181609;"FRA";532,8355;513,025;587,8013; ;552,1419;593,3095;602,5615;575,8804;582,0372
"181610";181610;"FRA";390,6879;454,784;474,3751; ;420,323;461,1169;453,8945;443,6321;462,7964
"181611";181611;"FRA";616,3041;682,2328;680,5145; ;703,8263;703,0306;701,2651;701,4382;690,7244
"181612";181612;"FRA";467,7724;435,8672;469,2946; ;411,0519;426,744;417,5487;444,8005;442,0881
"181613";181613;"FRA";543,1669;562,5017;534,9509; ;552,4849;553,9011;558,4344;539,5182;568,3774
"181614";181614;"FRA";302,0148;282,1005;305,0208; ;245,7215;266,9928;273,5977;229,7907;250,7569
"181615";181615;"FRA";360,5894;345,2198;347,5635; ;374,1873;334,148;330,2785;322,1706;341,773
"181616";181616;"FRA";465,0333;455,477;490,9417; ;447,3456;434,416;441,0314;447,6665;431,078
"181617";181617;"FRA";535,7914;525,2567;532,302; ;509,0235;501,0465;553,8839;524,6952;526,8538
"181618";181618;"FRA";394,7364;339,4101;370,8947; ;371,3096;326,2944;333,3479;333,6075;339,9376
"181619";181619;"FRA";539,8512;397,1949;493,6651; ;392,6967;384,0626;395,9741;406,2153;417,5067
"181620";181620;"FRA";421,9937;408,1404;380,9748; ;411,4132;389,6351;362,6648;388,6705;411,8125
"181621";181621;"FRA";291,7823;260,5087;308,1295; ;291,0964;264,8885;259,2087;239,5261;272,1895
"181622";181622;"FRA";558,6162;574,7039;585,4351; ;620,1818;613,7851;616,8521;615,5501;624,0725
"181623";181623;"FRA";398,885;371,06;417,7672; ;368,7563;343,6881;355,216;347,3715;354,1563
"181624";181624;"FRA";489,5281;468,3902;451,9011; ;428,0458;476,2273;450,0768;458,3164;466,3466
"181625";181625;"FRA";538,5948;540,7554;524,5847; ;532,2363;530,0558;541,7946;507,4713;538,0906
"181626";181626;"FRA";599,3674;588,8022;582,6021; ;582,6587;584,6087;568,2974;576,4494;606,8819
"181627";181627;"FRA";438,8756;433,1997;475,0943; ;504,172;420,1598;393,4244;371,9953;418,6597
"181628";181628;"FRA";536,2277;520,3128;513,4456; ;503,9347;496,3084;509,5629;473,5986;500,4866
"181629";181629;"FRA";302,4925;267,2286;302,0645; ;220,2738;234,7136;246,6245;232,3252;236,2718
"181630";181630;"FRA";444,6575;426,0971;445,6323; ;419,0073;430,875;420,5756;429,2384;448,6845
"181631";181631;"FRA";466,1025;471,09;502,0968; ;505,1175;462,59;430,3783;456,163;450,3297
"181632";181632;"FRA";598,9619;643,4228;627,0692; ;641,2016;640,3085;617,3337;641,9185;638,9431
"181633";181633;"FRA";348,9193;422,0687;438,6439; ;412,3214;432,3365;385,509;397,585;424,2323
"181634";181634;"FRA";458,2178;462,8852;453,1552; ;497,4161;450,3424;451,8395;441,7779;452,0649
"181635";181635;"FRA";592,3838;644,2512;598,7929; ;626,4778;635,7246;662,622;632,6474;645,1721
"181636";181636;"FRA";607,3884;533,056;553,2791; ;555,7965;530,3652;513,5887;536,1887;509,0463
"181637";181637;"FRA";648,0828;644,4564;628,6998; ;700,9646;669,9225;673,6781;664,7484;681,8059
"181638";181638;"FRA";407,4322;447,8042;398,69; ;478,7725;450,8834;411,8924;428,2296;416,8083
"181639";181639;"FRA";587,5595;671,4868;608,5758; ;673,4676;664,4776;648,0334;698,6691;672,3095
"181640";181640;"FRA";523,1212;535,0555;531,2892; ;500,6528;536,8692;527,4678;527,4245;502,3794
"181641";181641;"FRA";415,3437;427,0028;403,9284; ;356,8412;411,7564;405,7512;418,4184;420,169
"181642";181642;"FRA";431,0486;437,2313;460,8812; ;461,1141;409,4213;417,2324;414,6848;421,4093
"181643";181643;"FRA";590,6187;568,7353;591,8184; ;549,7227;558,5764;564,5033;528,7786;555,0986
"181644";181644;"FRA";647,9879;613,2862;648,9057; ;597,1115;615,8792;653,6246;602,5573;629,0117
"181645";181645;"FRA";472,9251;437,9062;450,3075; ;427,2215;421,5605;426,9067;440,0748;418,6514
"181646";181646;"FRA";398,1106;437,6607;423,6284; ;397,59;431,1363;450,2474;418,2086;422,7958
"181647";181647;"FRA";362,8797;364,7008;402,7499; ;391,451;345,5391;363,4151;349,3514;379,0313
"181648";181648;"FRA";512,456;526,4841;513,6475; ;545,8814;510,9108;536,9467;499,0561;526,7409
"181649";181649;"FRA";456,2027;415,8844;493,0816; ;459,5727;478,8627;465,975;441,5076;453,5571
"181650";181650;"FRA";573,75;514,4806;464,2318; ;560,0381;526,9773;543,0549;515,5954;525,8622
"181651";181651;"FRA";502,0701;588,6587;517,7392; ;609,3176;596,9951;577,5422;613,9896;574,0006
"181652";181652;"FRA";435,6715;493,8487;419,666; ;531,349;506,4264;483,1339;480,4321;529,2252
"181653";181653;"FRA";583,2559;622,8188;619,4513; ;624,9622;600,6537;619,7535;616,2762;612,7229
"181654";181654;"FRA";312,9093;241,9372;280,9252; ;296,2313;215,3941;223,9661;229,5973;256,1234
"181655";181655;"FRA";671,6876;687,4113;647,0804; ;673,6136;683,3954;691,4806;676,6678;683,5674
"181656";181656;"FRA";288,3109;275,9078;295,3285; ;251,9373;239,6375;240,4516;222,2782;248,1117
"181657";181657;"FRA";436,3912;461,9612;374,9154; ;438,4347;448,3145;434,9328;437,299;457,844
"181658";181658;"FRA";624,9155;605,0253;592,0617; ;611,4665;604,7612;591,2899;612,6393;600,034
"181659";181659;"FRA";432,8229;434,5291;431,7336; ;453,5961;439,7189;431,182;425,7522;442,3661
"181660";181660;"FRA";406,903;433,5984;449,9278; ;450,2208;428,3998;425,5402;432,2032;417,4055
"181661";181661;"FRA";556,0942;532,1176;559,9206; ;538,0616;517,2667;515,8316;481,3787;511,9222
"181662";181662;"FRA";529,4113;504,9993;547,546; ;520,5274;494,9906;515,8223;484,6698;507,9473
"181663";181663;"FRA";508,0733;449,2482;408,0399; ;491,3777;448,3153;470,3953;418,1325;460,5024
"181664";181664;"FRA";647,3769;583,4048;625,0133; ;588,9998;560,6953;563,6955;568,4596;553,8784
"181665";181665;"FRA";558,1384;542,4412;553,7638; ;541,7891;557,3347;541,1218;534,8273;555,1509
"181666";181666;"FRA";427,8153;400,3765;408,3619; ;382,5998;386,9314;398,1385;405,8368;429,3443
"181667";181667;"FRA";416,2616;383,2523;413,37; ;343,1229;371,2209;392,0557;382,3312;336,614
"181668";181668;"FRA";482,3978;489,5434;480,4042; ;498,0677;476,7213;507,7731;477,741;473,1251
"181669";181669;"FRA";465,7657;519,974;423,3621; ;520,1504;509,6535;516,8479;529,1394;507,3832
"181670";181670;"FRA";600,285;579,2777;569,1069; ;588,0202;603,224;584,1066;590,4233;585,385
"181671";181671;"FRA";447,381;439,2172;419,2042; ;468,7854;445,2391;442,6341;440,9511;434,4253
"181672";181672;"FRA";567,107;625,3392;577,1444; ;618,6964;634,8325;643,8824;624,9625;634,9698
"181673";181673;"FRA";618,2914;622,9013;632,1282; ;646,4727;622,1629;638,8001;625,6089;647,9559
"181674";181674;"FRA";560,5754;585,7734;577,4576; ;616,9654;592,058;564,9909;574,6808;579,0919
"181675";181675;"FRA";496,9627;478,363;468,9595; ;450,171;476,3125;460,5442;451,8764;463,669
"181676";181676;"FRA";601,1256;595,9569;589,2271; ;588,2222;596,5583;597,9129;614,1771;577,7215
"181677";181677;"FRA";504,6247;524,7799;474,56; ;505,1512;516,0621;501,454;521,1427;550,6861
"181678";181678;"FRA";449,6836;433,863;493,8921; ;430,7027;421,5231;435,6795;456,2393;417,8885
"181679";181679;"FRA";636,259;674,3736;680,1726; ;667,1444;673,4788;697,0416;685,4136;675,0955
"181680";181680;"FRA";547,2283;573,7926;581,3287; ;579,8389;573,326;570,8539;606,1448;560,6443
"181681";181681;"FRA";575,7469;595,4284;659,3512; ;583,3284;607,1458;611,6221;592,2284;629,771
"181682";181682;"FRA";555,9266;599,4706;608,254; ;618,5868;625,9113;619,7507;624,0732;634,7649
"181683";181683;"FRA";513,5487;560,1886;505,2279; ;600,1014;555,5172;562,8322;565,6621;547,7962
"181684";181684;"FRA";564,9007;609,024;581,3381; ;604,0287;594,3376;613,0229;595,9757;603,6853
"181685";181685;"FRA";445,7165;501,7211;463,7718; ;536,4239;485,8746;463,394;470,0237;505,4252
"181686";181686;"FRA";388,7202;373,0561;397,1041; ;391,5271;346,5302;387,7659;342,5417;351,169
"181687";181687;"FRA";492,3726;439,0879;489,7676; ;407,3791;419,1861;420,315;442,6962;418,2555
"181688";181688;"FRA";522,9701;476,0256;523,172; ;446,2;471,777;445,4821;443,3258;458,315
"181689";181689;"FRA";472,4426;526,7489;496,5298; ;523,3865;532,9085;503,541;512,1604;515,746
"181690";181690;"FRA";433,4083;453,5642;402,9984; ;509,9708;466,0897;453,499;451,2159;452,0277
"181691";181691;"FRA";554,8919;445,5708;437,8653; ;455,1001;457,8518;445,6021;448,9541;455,1469
"181692";181692;"FRA";417,2616;433,6021;447,7785; ;429,8073;433,6614;472,4732;396,0507;469,8087
"181693";181693;"FRA";492,1379;572,2627;546,8195; ;583,9719;593,8067;569,8421;573,519;569,839
"181694";181694;"FRA";674,6125;608,0496;624,5411; ;634,4713;631,9018;623,7829;628,4538;634,2283
"181695";181695;"FRA";669,9447;651,0149;660,1164; ;664,0195;646,486;645,0908;682,1799;665,006
"181696";181696;"FRA";391,1365;340,6466;364,0778; ;310,0485;292,0632;308,6379;299,6935;342,9491
"181697";181697;"FRA";531,7202;575,8588;520,2778; ;584,4044;555,6191;557,7298;589,2608;558,5886
"181698";181698;"FRA";555,7833;537,6721;562,7373; ;608,4257;590,1009;588,8381;610,7611;576,0638
"181699";181699;"FRA";575,8559;518,7751;560,7053; ;524,3008;511,7173;524,4079;492,8197;509,184
"181700";181700;"FRA";538,9327;472,0127;524,4483; ;511,7404;464,5937;515,3061;477,4137;493,7574
"181701";181701;"FRA";355,3735;401,5696;385,9678; ;434,5752;400,2507;389,5796;378,3298;405,8444
"181702";181702;"FRA";556,65;522,6204;462,0103; ;524,5911;517,3151;506,3416;530,8982;523,7302
"181703";181703;"FRA";394,0431;412,0361;420,4786; ;420,5737;427,2027;428,5453;411,8977;421,8761
"181704";181704;"FRA";599,3816;595,2696;575,4494; ;598,8749;553,9038;572,5969;558,5364;589,3563
"181705";181705;"FRA";584,8518;596,0605;606,2316; ;600,3173;582,8185;579,1813;605,8996;585,8646
"181706";181706;"FRA";454,8915;431,6388;429,2911; ;427,7966;427,2695;440,2519;443,5661;446,781
"181707";181707;"FRA";518,799;553,2962;551,4616; ;567,2013;523,4045;519,5695;536,8536;529,7368
"181708";181708;"FRA";454,8139;519,7708;447,15; ;546,7879;526,3168;492,6177;527,5701;542,5825
"181709";181709;"FRA";471,3457;452,2581;475,551; ;480,3736;453,2785;442,925;453,5769;430,7059
"181710";181710;"FRA";547,1059;592,938;594,3462; ;613,5461;577,9554;591,6753;580,5959;606,5286
"181711";181711;"FRA";347,1155;329,2966;321,8873; ;308,9694;325,4013;296,0619;281,799;326,6782
"181712";181712;"FRA";700,6884;649,3427;658,9558; ;675,4427;652,3427;659,4701;632,6367;652,7015
"181713";181713;"FRA";577,8901;530,5566;551,1685; ;514,7347;512,7824;552,5745;480,9335;534,0255
"181714";181714;"FRA";532,7188;543,792;516,9259; ;546,5603;518,2477;546,2111;498,8652;523,5663
"181715";181715;"FRA";564,7252;598,673;612,2429; ;569,8374;604,7024;619,8181;595,9058;597,0008
"181716";181716;"FRA";520,9413;514,7547;510,9032; ;505,7875;484,2572;472,0072;513,4725;515,2326
"181717";181717;"FRA";557,5211;588,0432;502,1595; ;627,4117;564,1589;584,016;568,1616;561,3664
"181718";181718;"FRA";514,6525;559,9845;528,319; ;605,0275;548,9009;558,033;541,501;554,5534
"181719";181719;"FRA";443,6709;467,3264;477,9974; ;453,9941;480,5263;426,9085;466,94;445,97
"181720";181720;"FRA";554,0459;593,6182;623,6312; ;585,2485;591,7381;584,7432;580,8995;602,3408
"181721";181721;"FRA";340,4286;336,7111;310,3699; ;343,2748;294,8161;274,1462;280,6793;315,0273
"181722";181722;"FRA";367,4389;356,3348;374,9157; ;345,8974;343,6422;339,8233;327,4363;348,6578
"181723";181723;"FRA";368,8808;344,3977;408,2638; ;375,742;378,1989;408,285;374,1314;378,2323
"181724";181724;"FRA";407,0187;445,4756;453,3433; ;441,4415;439,3961;423,0688;433,4511;437,4407
"181725";181725;"FRA";656,9559;666,5228;641,4542; ;679,3095;636,8774;655,8181;656,8646;660,0454
"181726";181726;"FRA";485,7171;492,6455;453,6273; ;461,0442;474,4646;487,1087;463,0266;504,4711
"181727";181727;"FRA";591,8072;462,4048;530,4467; ;461,4197;503,7265;514,285;486,1334;486,3361
"181728";181728;"FRA";444,8073;436,6976;468,2259; ;413,7773;424,2275;448,797;413,1393;454,8806
"181729";181729;"FRA";535,7563;495,6738;549,3605; ;492,4788;514,361;532,6955;504,6899;510,4574
"181730";181730;"FRA";586,891;624,0775;622,392; ;613,7707;631,8696;647,719;597,9615;614,8202
"181731";181731;"FRA";494,9683;482,5933;474,9339; ;441,398;506,0888;462,6312;474,2986;462,9349
"181732";181732;"FRA";518,8;466,3;503,7561; ;450,6396;446,7487;478,6645;460,723;472,1985
"181733";181733;"FRA";483,9468;461,3112;481,0347; ;450,4976;472,0798;415,8501;460,4383;470,2466
"181734";181734;"FRA";519,8504;506,3899;513,0089; ;527,0597;511,7912;521,1649;521,4138;499,7806
"181735";181735;"FRA";558,0386;532,0326;532,0738; ;513,3403;502,3923;498,4849;503,8791;524,9279
"181736";181736;"FRA";545,1982;582,8755;580,0608; ;557,0375;574,3396;635,9395;598,8769;597,7897
"181737";181737;"FRA";368,0522;383,2551;392,4193; ;351,794;319,0419;294,9189;311,6293;329,8918
"181738";181738;"FRA";542,1585;464,7236;472,7909; ;502,3839;467,1685;499,2103;465,1676;446,5151
"181739";181739;"FRA";517,5692;499,2845;546,3441; ;489,7451;497,9062;456,4398;485,682;506,3877
"181740";181740;"FRA";627,3119;604,1325;601,2146; ;601,4902;578,8414;596,8967;594,1529;587,4284
"181741";181741;"FRA";344,592;343,5408;310,6965; ;321,2992;308,9773;284,9741;284,9486;329,2486
"181742";181742;"FRA";557,2847;566,8724;569,8657; ;531,894;569,6774;590,178;574,1308;548,2871
"181743";181743;"FRA";268,1392;224,7227;280,4204; ;224,7301;224,1065;225,3551;199,07;228,7739
"181744";181744;"FRA";423,6247;435,8737;437,7169; ;455,8991;452,6976;414,2823;436,2253;425,3818
"181745";181745;"FRA";418,5286;463,1076;430,6723; ;410,8917;436,9466;408,0838;422,7024;468,4547
"181746";181746;"FRA";583,8767;530,696;537,8964; ;497,9265;557,1745;524,6284;516,5483;520,3304
"181747";181747;"FRA";398,1938;330,2662;430,1447; ;353,7222;347,4358;369,5206;317,1502;372,0798
"181748";181748;"FRA";531,6866;547,3558;528,1592; ;556,5567;555,8108;579,7011;538,0689;561,9272
"181749";181749;"FRA";498,9282;458,9849;459,5774; ;506,9137;457,6704;458,8137;461,4356;478,9535
"181750";181750;"FRA";401,8131;363,7553;416,8807; ;343,2099;355,2185;360,2514;343,0899;351,2223
"181751";181751;"FRA";521,136;594,2344;590,2031; ;585,4387;638,5943;607,3543;598,3473;597,2408
"181752";181752;"FRA";360,0346;379,2683;328,4504; ;347,8448;357,0593;374,3461;366,5148;356,5463
"181753";181753;"FRA";423,4609;479,0761;468,6722; ;421,4208;467,8452;499,2796;439,1881;451,692
"181754";181754;"FRA";428,4956;458,4892;410,7042; ;447,6414;474,7197;450,6152;455,9297;453,8811
"181755";181755;"FRA";568,9717;626,2364;584,2672; ;613,8132;617,8951;625,3792;642,6229;645,9188
"181756";181756;"FRA";415,4868;383,3137;353,5; ;389,5657;389,7267;359,0729;396,5993;411,5714
"181757";181757;"FRA";503,5209;519,5676;483,8636; ;540,0655;537,0523;540,0206;541,4311;529,9809
"181758";181758;"FRA";551,3732;558,441;556,5205; ;562,1522;564,8921;565,173;535,6877;579,664
"181759";181759;"FRA";446,7407;489,5305;489,4223; ;495,0144;491,5162;481,1441;466,9719;508,2134
"181760";181760;"FRA";499,4296;506,6703;521,3655; ;539,3583;528,5836;502,5148;517,0643;496,3012
"181761";181761;"FRA";560,6913;572,7193;564,7375; ;536,8428;554,2078;542,7182;528,9155;587,8883
"181762";181762;"FRA";383,4583;384,7761;430,5167; ;377,8859;378,6876;385,6789;361,0756;380,6932
"181763";181763;"FRA";276,1095;255,4947;360,3885; ;274,8493;301,085;287,781;268,5001;300,1089
"181764";181764;"FRA";519,5674;484,6607;468,7082; ;484,1209;489,9117;489,4852;482,7129;485,9449
"181765";181765;"FRA";626,901;630,3373;627,5603; ;633,8693;621,2693;613,782;634,0725;626,973
"181766";181766;"FRA";563,2052;566,3477;579,4136; ;592,1101;572,6975;587,7882;552,4368;594,3677
"181767";181767;"FRA";516,5312;535,5309;524,8084; ;577,7328;537,9316;540,56;516,2222;551,5737
"181768";181768;"FRA";575,9214;557,2085;582,0776; ;579,1569;548,1891;538,8712;548,0499;560,5248
"181769";181769;"FRA";286,8489;340,9587;291,3137; ;350,0697;336,0849;348,9289;334,6781;344,4782
"181770";181770;"FRA";519,4272;553,2105;540,5846; ;528,9377;549,276;522,8864;547,7095;507,3452
